meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-107.7776,2.9727,-11.7415,3.6909,88.9709,0.1591,1,12,8,1450000.0,1
-100.1531,0.2547,-4.8833,1.277,83.9743,0.0,0,12,8,1450000.0,1
-101.9215,1.8043,-8.0527,25.3541,48.1081,0.0,0,12,8,1450000.0,1
-103.9812,1.4368,-0.9473,2.5763,266.6081,0.0,0,12,8,1450000.0,1
-100.0021,2.0961,0.0842,2.4599,87.0775,0.01,0,12,8,1450000.0,1
-103.1637,1.9873,-0.5806,2.8889,24.6861,0.0,0,12,8,1450000.0,1
-100.6855,2.3232,-0.9298,2.0626,-19.5327,0.0,0,12,8,1450000.0,1
-103.0407,1.4771,-3.4927,2.8863,239.5639,0.0,0,12,8,1450000.0,1
-107.4214,2.3181,-7.8491,1.5565,89.9586,0.125,0,12,8,1450000.0,1
-110.1807,0.3947,-5.0703,2.0016,357.2537,0.0822,0,12,8,1450000.0,1
-110.2838,0.8151,-11.1447,3.0672,218.2592,0.1791,0,12,8,1450000.0,1
-100.0109,2.0553,-6.0792,1.1084,346.0332,0.0,0,12,8,1450000.0,1
-113.7574,0.1058,-8.0376,3.7196,257.8839,0.1346,0,12,8,1450000.0,1
-101.3475,0.645,-2.9977,1.8046,266.7924,0.0,0,12,8,1450000.0,1
-110.774,0.1312,-3.4538,2.4633,267.9835,0.119,1,12,8,1450000.0,1
-100.9994,2.2219,-4.6056,2.9473,83.3386,0.0,0,12,8,1450000.0,1
-103.9527,0.6552,-2.1135,2.1047,-24.2328,0.0,0,12,8,1450000.0,1
-108.8931,2.4469,-7.6357,0.2686,144.2809,0.0454,1,12,8,1450000.0,1
-119.9714,1.793,-7.9998,2.082,-4.8426,0.1378,0,12,8,1450000.0,1
-109.0728,1.153,-0.4984,3.3194,197.0692,0.1458,0,12,8,1450000.0,1
-108.1614,1.4169,-5.8578,2.1793,13.294,0.093,0,12,8,1450000.0,1
-109.5366,1.4503,-7.3547,0.9571,197.0715,0.0177,1,12,8,1450000.0,1
-111.819,2.3778,-6.6506,2.4338,145.4059,0.0644,2,12,8,1450000.0,1
-101.3567,0.2051,-2.9504,0.4276,229.5147,0.0,0,12,8,1450000.0,1
-101.5347,1.4188,-1.3983,1.0126,184.8471,0.1,0,12,8,1450000.0,1
-101.8786,4.4899,5.2085,0.8655,287.8972,0.0,0,12,8,1450000.0,1
-100.6729,1.9892,-4.3684,0.4991,159.4423,0.0,0,12,8,1450000.0,1
-108.3489,2.258,-6.5959,2.0994,261.1731,0.01,0,12,8,1450000.0,1
-118.5012,2.5827,-5.4184,3.4864,318.5611,0.1189,0,12,8,1450000.0,1
-102.2651,0.6426,3.356,1.9912,254.231,0.545,0,12,8,1450000.0,1
-101.0387,2.3199,4.271,1.1646,174.799,0.354,0,12,8,1450000.0,1
-116.5222,2.7534,-9.1158,3.3002,151.117,0.1706,1,12,8,1450000.0,1
-104.4059,4.7215,-4.3258,2.1015,138.1965,0.1,0,12,8,1450000.0,1
-103.485,0.4657,-5.258,2.4404,-26.9952,0.0,0,12,8,1450000.0,1
-102.7451,0.5289,-3.8161,1.0373,190.0806,0.0,0,12,8,1450000.0,1
-113.6381,0.5729,-10.1615,2.8105,229.6971,0.0889,0,12,8,1450000.0,1
-100.4244,1.501,-1.792,1.7991,-68.9637,0.0,0,12,8,1450000.0,1
-121.2771,1.6521,-10.8875,1.4486,235.7306,0.102,0,12,8,1450000.0,1
-102.0906,0.191,2.3105,1.7715,197.0263,0.2,0,12,8,1450000.0,1
-115.0502,1.1526,-1.2015,0.4025,6.1016,0.1114,0,12,8,1450000.0,1
-102.4886,1.3296,-0.4176,1.7839,290.8337,0.0,0,12,8,1450000.0,1
-100.4417,1.6997,-0.5263,0.882,105.166,0.0,0,12,8,1450000.0,1
-101.0193,0.7185,-2.0057,1.811,253.0168,0.0,0,12,8,1450000.0,1
-99.9851,1.3872,-4.2714,0.9036,192.2136,0.0625,0,12,8,1450000.0,1
-110.1494,3.157,-0.5461,2.6115,141.0227,0.01,0,12,8,1450000.0,1
-100.9452,1.7173,-13.7727,2.622,82.1004,0.0,0,12,8,1450000.0,1
-101.9571,4.4324,-1.1862,2.7414,265.0917,0.0,0,12,8,1450000.0,1
-103.541,2.074,-3.0633,1.9943,56.1386,0.0,0,12,8,1450000.0,1
-100.458,0.3622,-4.2907,1.0332,320.6237,0.0,0,12,8,1450000.0,1
-107.1048,1.6956,-2.964,2.2939,102.0967,0.1594,1,12,8,1450000.0,1
-99.84,1.7891,-1.4454,2.9212,-18.0913,0.0,0,12,8,1450000.0,1
-99.9375,0.9533,-2.1465,1.985,176.3838,0.0,0,12,8,1450000.0,1
-106.6805,0.3452,-1.1347,0.0616,37.5051,0.173,0,12,8,1450000.0,1
-103.572,0.2236,-2.3196,0.5365,140.1499,0.0,0,12,8,1450000.0,1
-103.9768,1.2002,-2.6491,0.2481,85.7656,0.0,0,12,8,1450000.0,1
-101.8155,1.8465,-12.4715,2.5568,317.5162,0.0,0,12,8,1450000.0,1
-118.7882,0.1981,-4.2419,4.2798,276.1099,0.0033,0,12,8,1450000.0,1
-111.7759,2.3571,-10.8728,2.6204,210.1822,0.1549,0,12,8,1450000.0,1
-119.6106,2.2984,0.7879,1.9013,42.2336,0.16,0,12,8,1450000.0,1
-101.3589,0.8721,-1.3509,2.8455,106.0815,0.0,0,12,8,1450000.0,1
-99.8549,0.1079,-3.2346,2.25,17.544,0.0,0,12,8,1450000.0,1
-111.1415,2.4047,-4.449,4.1991,27.4389,0.1013,0,12,8,1450000.0,1
-112.788,1.4276,-4.4699,3.7067,47.1056,0.1446,0,12,8,1450000.0,1
-101.979,1.5403,-0.9768,2.9441,351.8854,0.0,0,12,8,1450000.0,1
-114.4889,1.0851,-11.9124,3.9059,79.1849,0.0886,0,12,8,1450000.0,1
-116.6964,1.1195,-14.4552,3.8379,-56.9452,0.058,1,12,8,1450000.0,1
