meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-106.0651,0.0,2.8945,0.0,2640.9082,1.0,1433,12,8,0.0,1
-104.0048,0.0,5.7772,0.0,2682.5461,1.0,470,12,8,0.0,1
-102.4296,0.0,1.6984,0.0,4706.3977,1.0,20,12,8,0.0,1
-105.2488,0.5859,3.152,0.1894,390.1683,0.7851,12,12,8,1450000.0,1
-104.0861,0.0,4.8746,0.0,2718.4008,1.0,603,12,8,0.0,1
-108.7094,0.7963,3.8689,0.1864,294.385,0.5363,14,12,8,1450000.0,1
-104.6942,0.0,7.6688,0.0,2657.9893,1.0,616,12,8,0.0,1
-104.3545,0.0,2.7459,0.0,2667.8574,1.0,1144,12,8,0.0,1
-104.5755,0.8733,5.6989,2.0946,-160.1526,0.8071,9,12,8,1450000.0,1
-104.619,0.0,8.5945,0.0,2714.9914,1.0,980,12,8,0.0,1
-102.6218,0.0,6.8476,0.0,2755.9148,1.0,1462,12,8,0.0,1
-102.6712,0.0,1.2666,0.0,3098.573,1.0,15,12,8,0.0,1
-102.8488,0.0,7.8896,0.0,2651.0751,1.0,1384,12,8,0.0,1
-106.75,0.0,2.9878,0.0,2102.6118,1.0,26,12,8,0.0,1
-103.0531,0.0,3.956,0.0,2736.7729,1.0,871,12,8,0.0,1
-102.202,0.0,3.2354,0.0,2626.2159,1.0,121,12,8,0.0,1
-102.9606,0.0,2.2189,0.0,2755.4837,1.0,1362,12,8,0.0,1
-108.4232,1.3087,6.6142,2.3839,205.1331,0.499,10,12,8,1450000.0,1
-108.27,0.0,3.8951,0.0,3516.7588,1.0,26,12,8,0.0,1
-108.8405,0.8958,3.4125,1.6605,331.9825,0.5268,9,12,8,1450000.0,1
-105.972,0.0,4.4273,0.0,4130.993,1.0,22,12,8,0.0,1
-109.1919,0.0,1.3461,0.0,2766.0245,1.0,24,12,8,0.0,1
-104.3156,0.0,7.5203,0.0,2700.1898,1.0,377,12,8,0.0,1
-107.6077,1.4277,3.5059,2.311,112.1541,0.3544,12,12,8,1450000.0,1
-104.9668,0.0,8.4093,0.0,2732.2145,1.0,1067,12,8,0.0,1
-108.4097,0.0,2.3587,0.0,4210.4838,1.0,30,12,8,0.0,1
-106.2392,0.0,6.1649,0.0,2682.2864,1.0,349,12,8,0.0,1
-107.3393,2.2218,4.6571,0.0648,79.6149,0.9898,14,12,8,1450000.0,1
-104.9915,0.0,6.9083,0.0,2747.2769,1.0,334,12,8,0.0,1
-107.021,1.5825,4.5613,0.084,-196.2028,0.63,12,12,8,1450000.0,1
-102.2882,0.0,7.8196,0.0,2641.0653,1.0,253,12,8,0.0,1
-110.6946,1.0425,2.2682,2.9691,372.1893,0.6098,5,12,8,1450000.0,1
-109.5085,0.0,2.7442,0.0,4289.2229,1.0,16,12,8,0.0,1
-103.8927,0.0,4.6452,0.0,2732.6579,1.0,723,12,8,0.0,1
-103.8098,0.0,7.6916,0.0,2664.84,1.0,1078,12,8,0.0,1
-105.9763,0.0,7.9158,0.0,2719.5814,1.0,1104,12,8,0.0,1
-104.4589,0.0,2.7022,0.0,2696.2362,1.0,1038,12,8,0.0,1
-110.5188,0.1416,7.8739,0.0837,49.7984,0.2959,2,12,8,1450000.0,1
-102.6066,0.0,2.0649,0.0,2701.6507,1.0,440,12,8,0.0,1
-102.0834,0.0,5.2789,0.0,2697.2301,1.0,360,12,8,0.0,1
-103.0133,0.1025,6.276,1.2366,64.9752,0.2348,12,12,8,1450000.0,1
-104.5023,1.6131,2.8414,0.0008,-283.8757,0.5773,4,12,8,1450000.0,1
-108.8125,1.645,1.7768,1.0254,-56.0374,0.1412,4,12,8,1450000.0,1
-110.8183,0.8578,2.1879,2.7184,-45.8276,0.0147,4,12,8,1450000.0,1
-106.47,0.2965,0.395,0.0775,-202.2913,0.7692,7,12,8,1450000.0,1
-102.6756,0.0,6.5935,0.0,2719.4876,1.0,748,12,8,0.0,1
-105.9003,0.0,8.1022,0.0,2652.5862,1.0,1297,12,8,0.0,1
-106.2834,0.0,8.6688,0.0,2714.9735,1.0,828,12,8,0.0,1
-104.7362,0.0,8.0483,0.0,2702.6144,1.0,963,12,8,0.0,1
-105.1118,0.0,7.6807,0.0,2646.9316,1.0,502,12,8,0.0,1
-102.7724,1.174,2.4723,0.1467,14.2169,0.8885,5,12,8,1450000.0,1
-111.7443,0.0,2.2829,0.0,2225.6473,1.0,27,12,8,0.0,1
-105.9677,1.2658,6.742,2.0186,117.8645,0.201,1,12,8,1450000.0,1
-103.0862,0.0,6.5702,0.0,2585.6437,1.0,919,12,8,0.0,1
-102.571,0.0,6.351,0.0,2767.5471,1.0,317,12,8,0.0,1
-102.2046,2.183,4.501,0.2801,70.8038,0.3122,13,12,8,1450000.0,1
-91.9551,0.0,6.9963,0.0,2105.2375,1.0,14,12,8,0.0,1
-106.2663,0.0,3.8732,0.0,2741.0238,1.0,1413,12,8,0.0,1
-110.962,0.0717,2.6753,2.7518,195.7749,0.2826,2,12,8,1450000.0,1
-105.9368,0.0,4.4819,0.0,2628.4308,1.0,1053,12,8,0.0,1
-105.3971,0.0,7.9324,0.0,2768.6575,1.0,1479,12,8,0.0,1
-105.3031,0.0,7.391,0.0,2667.0997,1.0,1115,12,8,0.0,1
-104.7647,2.16,0.6577,0.705,-208.5319,0.4252,2,12,8,1450000.0,1
-110.1478,1.0891,2.7566,1.4439,192.2524,0.5739,11,12,8,1450000.0,1
-104.3252,0.0,3.948,0.0,2624.3361,1.0,1330,12,8,0.0,1
-104.2075,0.0,4.136,0.0,2756.0548,1.0,1132,12,8,0.0,1
-105.1078,0.227,-0.3395,1.8488,-3.7976,0.1388,4,12,8,1450000.0,1
-107.0732,0.0,1.536,0.0,3857.2368,1.0,29,12,8,0.0,1
-110.736,1.6312,3.3171,2.2495,268.7208,0.3749,7,12,8,1450000.0,1
-105.1316,0.0,1.5197,0.0,3635.7317,1.0,10,12,8,0.0,1
-106.336,0.0,2.2419,0.0,2612.3257,1.0,1447,12,8,0.0,1
-104.0294,0.0,7.3488,0.0,2607.8344,1.0,1177,12,8,0.0,1
-92.1975,0.0,8.2488,0.0,3844.5973,1.0,25,12,8,0.0,1
-102.0311,0.0,5.0961,0.0,2653.2008,1.0,950,12,8,0.0,1
-103.8004,0.0,7.6394,0.0,2597.3605,1.0,1372,12,8,0.0,1
-107.3224,0.0,2.1457,0.0,2784.8825,1.0,30,12,8,0.0,1
-102.5289,0.0,3.1952,0.0,2754.162,1.0,566,12,8,0.0,1
-104.063,0.0,3.4721,0.0,2732.9774,1.0,576,12,8,0.0,1
-105.2524,0.0,3.6891,0.0,2639.0076,1.0,710,12,8,0.0,1
-103.0019,0.1198,4.0174,0.8172,-298.1883,0.1839,5,12,8,1450000.0,1
-111.4328,0.0,0.6475,0.0,2684.8938,1.0,18,12,8,0.0,1
-109.4671,0.0,3.6915,0.0,4333.4794,1.0,22,12,8,0.0,1
-105.3555,1.8986,5.1692,0.8912,295.5518,0.4463,7,12,8,1450000.0,1
-109.6125,1.7536,7.7888,1.7919,-243.9946,0.1314,9,12,8,1450000.0,1
-105.0335,0.0,4.2298,0.0,5028.2269,1.0,29,12,8,0.0,1
-103.5921,0.0,2.9279,0.0,2715.716,1.0,1251,12,8,0.0,1
-103.8356,0.0,7.2995,0.0,2635.1187,1.0,1213,12,8,0.0,1
-104.5835,0.0,8.7562,0.0,2617.7399,1.0,1281,12,8,0.0,1
-110.0488,1.136,6.0826,1.4807,-322.0406,0.7925,7,12,8,1450000.0,1
-105.4243,0.0,2.7399,0.0,2705.2081,1.0,738,12,8,0.0,1
-102.0387,0.0,0.7211,0.0,2585.2273,1.0,23,12,8,0.0,1
-110.0481,1.7093,6.5432,0.6814,-284.4864,0.1912,1,12,8,1450000.0,1
-106.8931,0.0,3.6554,0.0,4889.8708,1.0,24,12,8,0.0,1
-103.9985,1.1469,0.8992,1.2351,-168.3582,0.3277,3,12,8,1450000.0,1
-107.8005,0.7729,5.7332,2.2918,-149.2203,0.9369,6,12,8,1450000.0,1
-103.3788,0.0,8.1842,0.0,2670.8666,1.0,670,12,8,0.0,1
-102.9457,0.0,3.9361,0.0,2618.4966,1.0,241,12,8,0.0,1
-107.4723,0.0,1.2146,0.0,3871.8324,1.0,22,12,8,0.0,1
-107.3794,1.6596,3.8398,1.9277,-66.886,0.1963,4,12,8,1450000.0,1
-106.3252,0.0,7.0317,0.0,2670.6839,1.0,996,12,8,0.0,1
-106.3053,0.0,8.637,0.0,2686.6903,1.0,42,12,8,0.0,1
-107.0968,1.6258,3.8866,2.0333,65.6583,0.6761,1,12,8,1450000.0,1
-106.0814,2.0951,1.5257,1.2547,418.0618,0.5059,4,12,8,1450000.0,1
-110.9198,1.4099,2.5147,0.2131,-277.2584,0.5151,14,12,8,1450000.0,1
-105.987,0.0,3.179,0.0,2648.447,1.0,293,12,8,0.0,1
-103.3944,0.0,5.9321,0.0,2616.5727,1.0,536,12,8,0.0,1
-105.3827,0.0,5.2893,0.0,2774.6609,1.0,855,12,8,0.0,1
-103.4148,1.6842,6.9653,2.6017,100.3093,0.0968,5,12,8,1450000.0,1
-102.8217,0.0,6.7937,0.0,2628.3624,1.0,1195,12,8,0.0,1
-104.2169,0.1826,3.8334,1.3842,-41.0209,0.0269,3,12,8,1450000.0,1
-110.8741,1.1133,7.8979,0.3532,-327.1594,0.694,12,12,8,1450000.0,1
-105.4294,0.0,4.4046,0.0,2663.8823,1.0,1402,12,8,0.0,1
-104.1909,0.0,4.9413,0.0,3058.4969,1.0,21,12,8,0.0,1
-104.9631,0.0,3.2033,0.0,2659.4685,1.0,102,12,8,0.0,1
-107.9798,2.0665,2.3075,1.5135,-15.4052,0.8036,6,12,8,1450000.0,1
-102.8601,0.0,3.2165,0.0,2667.1542,1.0,184,12,8,0.0,1
-103.1791,0.0,6.0185,0.0,2650.7079,1.0,1342,12,8,0.0,1
-107.699,1.1405,5.4294,2.2066,381.3104,0.0453,11,12,8,1450000.0,1
-105.9443,0.0,7.4168,0.0,2726.5209,1.0,516,12,8,0.0,1
-102.9499,0.0,8.6106,0.0,2749.636,1.0,452,12,8,0.0,1
-108.2493,0.0,2.4506,0.0,3766.9718,1.0,11,12,8,0.0,1
-91.9755,0.0,6.787,0.0,2318.2447,1.0,14,12,8,0.0,1
-105.42,0.0,4.0506,0.0,2641.4353,1.0,631,12,8,0.0,1
-105.79,2.2257,5.2298,1.501,242.7063,0.8424,4,12,8,1450000.0,1
-109.6417,0.3471,1.2517,0.7689,-131.2511,0.5346,14,12,8,1450000.0,1
-102.9499,0.0,5.8003,0.0,2607.4271,1.0,304,12,8,0.0,1
-102.2236,0.0,4.7448,0.0,2928.4425,1.0,22,12,8,0.0,1
-103.1655,0.0,4.9996,0.0,3560.112,1.0,30,12,8,0.0,1
-105.807,0.0,7.5998,0.0,2743.0614,1.0,697,12,8,0.0,1
-104.9002,0.0,3.1882,0.0,2743.9186,1.0,149,12,8,0.0,1
-105.9654,0.0,4.8016,0.0,2611.7197,1.0,552,12,8,0.0,1
-104.3043,0.0,3.1571,0.0,2676.5892,1.0,1307,12,8,0.0,1
-102.778,0.0,7.0084,0.0,2649.3849,1.0,931,12,8,0.0,1
-105.224,0.9749,4.9805,2.5613,-219.5277,0.5853,2,12,8,1450000.0,1
-102.7654,0.1215,6.6782,2.4807,-287.803,0.8195,0,12,8,1450000.0,1
-105.6618,0.0,3.3506,0.0,2634.3874,1.0,1090,12,8,0.0,1
-102.0165,0.0,2.3797,0.0,2588.8696,1.0,83,12,8,0.0,1
-105.4597,0.0,7.0463,0.0,2684.9532,1.0,67,12,8,0.0,1
-104.8206,0.0,5.6598,0.0,2763.8095,1.0,768,12,8,0.0,1
-106.3516,0.0,6.1874,0.0,2755.1244,1.0,590,12,8,0.0,1
-109.8881,1.4927,4.1947,2.7988,-279.1559,0.8585,7,12,8,1450000.0,1
-105.3857,0.0,3.2174,0.0,3261.5001,1.0,21,12,8,0.0,1
-109.3388,2.2769,5.4598,2.9248,314.2191,0.4297,0,12,8,1450000.0,1
-104.3896,0.0,8.5591,0.0,2634.3416,1.0,784,12,8,0.0,1
