meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-99.6750,0.7381,-2.4750,0.3181,105.2770,0.0000,0,12,8,1450000.0000,1
-99.7750,1.2556,-3.2750,0.0306,107.7412,0.0000,0,12,8,1450000.0000,1
-99.5500,1.1850,-3.2500,0.0250,106.2732,0.0000,0,12,8,1450000.0000,1
-100.3250,0.8631,-3.3250,0.0131,103.8615,0.0000,0,12,8,1450000.0000,1
-100.3750,1.0656,-3.3750,0.0156,103.5469,0.0000,0,12,8,1450000.0000,1
-99.9250,1.7256,-3.3250,0.0256,109.7335,0.0000,0,12,8,1450000.0000,1
-100.3000,0.4600,-3.3000,0.0100,109.6810,0.0000,0,12,8,1450000.0000,1
-100.0750,1.4006,-3.5750,0.0756,106.8499,0.0000,0,12,8,1450000.0000,1
-100.5250,1.0181,-3.7250,0.0181,105.9062,0.0000,0,12,8,1450000.0000,1
-101.0250,0.5181,-3.8250,0.1381,103.4420,0.0000,0,12,8,1450000.0000,1
-100.4750,1.7056,-3.7750,0.0306,105.0149,0.0000,0,12,8,1450000.0000,1
-101.0000,1.0375,-4.1000,0.1275,103.3896,0.0000,0,12,8,1450000.0000,1
-101.3250,0.6881,-3.9250,0.0381,105.6440,0.0000,0,12,8,1450000.0000,1
-100.6750,1.2256,-3.5750,0.0506,103.7566,0.0000,0,12,8,1450000.0000,1
-101.4750,1.5056,-3.7750,0.0306,107.8460,0.0000,0,12,8,1450000.0000,1
-101.1500,2.4525,-2.3500,5.0025,105.4343,0.0000,0,12,8,1450000.0000,1
-100.7000,1.5850,-1.3000,0.2350,105.2246,0.0000,0,12,8,1450000.0000,1
-101.2500,1.1875,-1.2500,0.0875,110.6248,0.0000,0,12,8,1450000.0000,1
-100.7000,1.9475,-1.1000,0.3275,109.4189,0.0000,0,12,8,1450000.0000,1
-99.5000,1.0125,-0.4750,0.0931,107.7412,0.0000,0,12,8,1450000.0000,1
-100.6500,0.8650,-1.0500,0.2850,108.6849,0.0000,0,12,8,1450000.0000,1
-101.4750,0.8556,-1.4750,0.0556,108.1606,0.0000,0,12,8,1450000.0000,1
-101.4500,1.0725,-1.6500,0.0525,108.4228,0.0000,0,12,8,1450000.0000,1
-101.4000,1.0150,-1.5000,0.0750,105.5392,0.0000,0,12,8,1450000.0000,1
-100.8000,1.0350,-1.4000,0.0650,102.6556,0.0000,0,12,8,1450000.0000,1
-98.6111,1.6543,-0.2500,0.5139,103.3721,0.1000,1,12,8,1450000.0000,1
-101.7000,2.2350,-5.1000,1.4150,99.8769,0.0909,0,12,8,1450000.0000,1
-100.8500,1.2900,0.0750,38.3631,97.8846,0.0000,0,12,8,1450000.0000,1
-100.3250,0.6506,0.6000,0.3275,101.7119,0.0000,0,12,8,1450000.0000,1
-102.3000,1.0100,0.2750,8.0556,100.8206,0.0000,0,12,8,1450000.0000,1
-102.1250,0.2781,-4.2000,13.4600,98.1467,0.0000,0,12,8,1450000.0000,1
-100.8333,0.5139,-1.9722,45.3395,94.8087,0.1000,0,12,8,1450000.0000,1
-101.3500,0.7150,-10.4500,0.4850,95.2631,0.0000,0,12,8,1450000.0000,1
-101.3000,0.4100,-11.1000,0.0400,92.3795,0.0000,0,12,8,1450000.0000,1
-101.2000,0.7600,-10.9000,0.0400,92.3795,0.0000,0,12,8,1450000.0000,1
-101.2000,0.6475,-9.1000,7.5775,91.5407,0.0000,0,12,8,1450000.0000,1
-101.1250,0.2031,-7.6250,0.0281,90.9640,0.0000,0,12,8,1450000.0000,1
-101.5500,0.7975,-7.6500,0.0275,89.7581,0.0000,0,12,8,1450000.0000,1
-101.5250,0.5681,-7.5250,0.0681,89.4960,0.0000,0,12,8,1450000.0000,1
-101.2000,0.7600,-10.9000,0.0400,92.3795,0.0000,0,12,8,1450000.0000,1
-101.2000,0.6475,-9.1000,7.5775,91.5407,0.0000,0,12,8,1450000.0000,1
-101.1250,0.2031,-7.6250,0.0281,90.9640,0.0000,0,12,8,1450000.0000,1
-101.5500,0.7975,-7.6500,0.0275,89.7581,0.0000,0,12,8,1450000.0000,1
-101.5250,0.5681,-7.5250,0.0681,89.4960,0.0000,0,12,8,1450000.0000,1
-100.4000,0.7025,-4.7000,1.8225,93.8475,0.0000,0,12,8,1450000.0000,1
-100.7000,0.2350,-3.6500,20.5150,92.1174,0.0000,0,12,8,1450000.0000,1
-101.4000,0.8150,-8.8000,0.3350,92.5368,0.0000,0,12,8,1450000.0000,1
-102.4000,0.5150,-9.4000,0.0150,98.7759,0.0000,0,12,8,1450000.0000,1
-102.5000,0.3125,-9.6000,0.0525,102.4983,0.0000,0,12,8,1450000.0000,1
-102.2250,0.4556,-9.4250,0.0256,100.7157,0.0000,0,12,8,1450000.0000,1
-102.3750,0.5781,-9.3750,0.0281,106.2732,0.0000,0,12,8,1450000.0000,1
-102.3000,0.6225,-9.2000,0.1225,105.3819,0.0000,0,12,8,1450000.0000,1
-101.0250,1.3181,-8.1250,0.3531,100.8206,0.0000,0,12,8,1450000.0000,1
-101.4500,0.7975,-8.5500,0.0975,99.0380,0.0000,0,12,8,1450000.0000,1
-101.4500,0.5850,-7.8500,0.2650,98.4089,0.0000,0,12,8,1450000.0000,1
-101.3750,0.3281,-8.0750,0.1631,97.5176,0.0000,0,12,8,1450000.0000,1
-101.1750,0.9381,-7.8750,0.0531,92.6941,0.0000,0,12,8,1450000.0000,1
-101.5750,1.0631,-8.2750,0.0681,98.0419,0.0000,0,12,8,1450000.0000,1
-101.5500,0.6225,-8.2500,0.0125,99.2477,0.0000,0,12,8,1450000.0000,1
-101.9500,0.8475,-8.4500,0.0475,97.4651,0.0000,0,12,8,1450000.0000,1
-101.8500,1.0525,-8.4500,0.0225,105.0673,0.0000,0,12,8,1450000.0000,1
-101.8750,0.5656,-8.3750,0.0906,109.1568,0.0000,0,12,8,1450000.0000,1
-101.4500,0.5100,-8.3500,0.0400,109.8383,0.0000,0,12,8,1450000.0000,1
-101.9000,0.4900,-8.4000,0.0400,110.2578,0.0000,0,12,8,1450000.0000,1
-102.6500,1.0900,-8.6500,0.0900,110.4151,0.0000,0,12,8,1450000.0000,1
-101.8750,0.4906,-8.4750,0.0306,112.6695,0.0000,0,12,8,1450000.0000,1
-102.5250,0.6556,-8.6250,0.0406,112.5122,0.0000,0,12,8,1450000.0000,1
-102.3500,0.9525,-8.4500,0.0725,115.3434,0.0000,0,12,8,1450000.0000,1
-101.4500,1.0850,-8.1500,1.1650,115.1336,0.0000,0,12,8,1450000.0000,1
-101.0750,1.5256,1.8750,28.7906,116.0774,0.0000,0,12,8,1450000.0000,1
-101.3250,1.9631,-11.0250,0.7681,118.4367,0.0000,0,12,8,1450000.0000,1
-100.8250,2.3381,-11.2250,0.2181,115.7104,0.0000,0,12,8,1450000.0000,1
-101.6500,2.2775,-11.1500,0.1275,113.7705,0.0000,0,12,8,1450000.0000,1
-101.0000,1.0625,-10.3000,0.3225,111.6733,0.0000,0,12,8,1450000.0000,1
-101.2000,0.8475,-10.6000,0.1275,113.8754,0.0000,0,12,8,1450000.0000,1
-100.2000,0.6850,-9.3000,6.9850,112.3025,0.0000,0,12,8,1450000.0000,1
-100.4000,0.7275,-2.0000,0.2375,109.2092,0.0000,0,12,8,1450000.0000,1
-100.6500,0.6650,-1.9500,0.1350,109.5238,0.0000,0,12,8,1450000.0000,1
-100.4000,0.6900,-1.9000,0.1400,114.3996,0.0000,0,12,8,1450000.0000,1
-100.9000,0.6650,-2.0000,0.0750,116.5492,0.0000,0,12,8,1450000.0000,1
-100.7000,0.6225,-2.8000,0.4225,114.3472,0.0000,0,12,8,1450000.0000,1
-100.7250,0.3806,-3.6250,0.6156,114.2424,0.0000,0,12,8,1450000.0000,1
-101.2000,1.6350,-3.8000,0.0350,113.9802,0.0000,0,12,8,1450000.0000,1
-100.7000,0.4225,-3.9000,0.1525,112.8792,0.0000,0,12,8,1450000.0000,1
-101.8500,1.2775,-4.1500,0.0775,114.8191,0.0000,0,12,8,1450000.0000,1
-100.1500,1.1025,-2.7500,1.9125,110.6772,0.0000,0,12,8,1450000.0000,1
-98.5000,0.6625,-0.4000,0.0525,106.0635,0.0000,0,12,8,1450000.0000,1
-98.7250,0.6806,-0.3250,0.0506,106.7975,0.0000,0,12,8,1450000.0000,1
-99.8000,0.9350,-1.1000,0.0650,108.6849,0.0000,0,12,8,1450000.0000,1
-100.2500,2.4000,-1.1500,0.4900,111.2539,0.0000,0,12,8,1450000.0000,1
-101.7250,0.7681,-2.2250,0.1931,115.7104,0.0000,0,12,8,1450000.0000,1
-101.3250,2.0131,-2.0250,0.0681,118.8561,0.0000,0,12,8,1450000.0000,1
-101.2500,1.1875,-2.0500,0.0975,119.8522,0.0000,0,12,8,1450000.0000,1
-101.5000,0.9625,-2.0000,0.0625,119.2755,0.0000,0,12,8,1450000.0000,1
-101.4750,0.3931,-2.0750,0.0631,117.5454,0.0000,0,12,8,1450000.0000,1
-101.2500,1.4750,-2.0500,0.0350,114.7666,0.0000,0,12,8,1450000.0000,1
-101.5000,0.9625,-2.0000,0.0625,119.2755,0.0000,0,12,8,1450000.0000,1
-101.4750,0.3931,-2.0750,0.0631,117.5454,0.0000,0,12,8,1450000.0000,1
-101.2500,1.4750,-2.0500,0.0350,114.7666,0.0000,0,12,8,1450000.0000,1
-99.6667,1.9722,-1.0000,0.1944,117.7027,0.0000,0,12,8,1450000.0000,1
-101.5000,0.6750,-3.7000,0.1350,120.1144,0.0909,0,12,8,1450000.0000,1
-102.2500,0.6375,-4.2500,0.0375,120.5338,0.0000,0,12,8,1450000.0000,1
-102.6500,1.0525,-4.1500,0.0525,123.8368,0.0000,0,12,8,1450000.0000,1
-102.7000,0.6850,-4.4000,0.0150,121.9494,0.0000,0,12,8,1450000.0000,1
-103.3250,0.9006,-4.5250,0.1306,120.4290,0.0000,0,12,8,1450000.0000,1
-101.8000,0.7850,-3.6000,0.0150,117.6502,0.0000,0,12,8,1450000.0000,1
-102.6750,0.7131,-4.0750,0.0631,114.9239,0.0000,0,12,8,1450000.0000,1
-102.9000,0.9525,-4.2000,0.0225,112.0403,0.0000,0,12,8,1450000.0000,1
-101.2000,1.7850,-3.2000,0.7850,112.8268,0.0000,0,12,8,1450000.0000,1
-100.7500,1.4500,-2.8500,0.1400,110.4151,0.0000,0,12,8,1450000.0000,1
-100.2750,1.3056,-2.5750,0.0506,109.7335,0.0000,0,12,8,1450000.0000,1
-100.2500,0.9000,-2.7500,0.0500,113.1938,0.0000,0,12,8,1450000.0000,1
-100.5500,0.9100,-2.5500,0.0100,108.9470,0.0000,0,12,8,1450000.0000,1
-99.8500,2.1775,-2.7500,0.0375,107.3218,0.0000,0,12,8,1450000.0000,1
-99.4250,0.5006,-2.5250,0.0056,101.9740,0.0000,0,12,8,1450000.0000,1
-99.4500,0.6100,-2.7500,0.0000,99.0380,0.0000,0,12,8,1450000.0000,1
-99.9500,0.5600,-2.8500,0.0900,100.6109,0.0000,0,12,8,1450000.0000,1
-98.8889,0.8765,-2.4444,0.2469,98.0710,0.1818,0,12,8,1450000.0000,1
-100.3250,2.0381,-1.5250,4.9181,95.4728,0.0000,0,12,8,1450000.0000,1
-100.4500,0.3850,-1.5500,0.0350,90.5445,0.0000,0,12,8,1450000.0000,1
-100.6750,0.5256,-1.8750,0.0156,85.3541,0.0000,0,12,8,1450000.0000,1
-99.9000,1.1650,-1.5000,0.1250,79.5345,0.0000,0,12,8,1450000.0000,1
-99.1750,1.6256,-1.2750,0.1806,77.9092,0.0000,0,12,8,1450000.0000,1
-99.9500,1.5725,-1.2500,0.0625,74.8159,0.0000,0,12,8,1450000.0000,1
-100.8000,1.6350,2.3750,31.2906,71.3032,0.0000,0,12,8,1450000.0000,1
-101.0000,2.3500,-1.4750,38.5306,70.3595,0.0000,0,12,8,1450000.0000,1
-102.4500,1.7475,-6.2500,0.7875,65.3263,0.0000,0,12,8,1450000.0000,1
-102.2000,0.4725,-6.4000,0.1525,61.3941,0.0000,0,12,8,1450000.0000,1
-102.3250,0.3631,-6.2250,0.0181,60.7650,0.0000,0,12,8,1450000.0000,1
-100.3000,0.9350,-4.8000,0.7850,59.0873,0.0000,0,12,8,1450000.0000,1
-100.3750,0.5031,-5.0750,0.1381,58.6154,0.0000,0,12,8,1450000.0000,1
-99.8750,0.8031,-4.6750,0.1131,58.9824,0.0000,0,12,8,1450000.0000,1
-100.1500,0.6775,-4.9500,0.0975,57.4620,0.0000,0,12,8,1450000.0000,1
-100.2750,0.3181,-4.9750,0.2431,56.8328,0.0000,0,12,8,1450000.0000,1
-100.2000,0.3100,-5.1000,0.1900,56.7280,0.0000,0,12,8,1450000.0000,1
-101.1000,1.2900,-5.7000,1.3600,56.3085,0.0000,0,12,8,1450000.0000,1
-101.3500,1.4025,-3.8750,11.8781,56.6231,0.0000,0,12,8,1450000.0000,1
-99.7000,0.2100,0.4500,0.0600,56.0988,0.0000,0,12,8,1450000.0000,1
-100.8750,0.3656,-2.1750,0.3506,55.2075,0.0000,0,12,8,1450000.0000,1
-100.4250,0.5756,-2.2250,0.1056,55.2075,0.0000,0,12,8,1450000.0000,1
-100.2000,0.1475,-2.1000,0.0275,56.6755,0.0000,0,12,8,1450000.0000,1
-100.4000,0.3025,-0.9750,1.6181,57.8290,0.0000,0,12,8,1450000.0000,1
-100.6250,0.5281,-1.1500,1.1025,61.3417,0.0000,0,12,8,1450000.0000,1
-100.1250,0.3406,-1.6250,0.0156,68.3147,0.0000,0,12,8,1450000.0000,1
-99.7000,0.6600,-1.6000,0.0400,67.5807,0.0000,0,12,8,1450000.0000,1
-100.4000,0.3025,-0.9750,1.6181,57.8290,0.0000,0,12,8,1450000.0000,1
-100.6250,0.5281,-1.1500,1.1025,61.3417,0.0000,0,12,8,1450000.0000,1
-100.1250,0.3406,-1.6250,0.0156,68.3147,0.0000,0,12,8,1450000.0000,1
-99.7000,0.6600,-1.6000,0.0400,67.5807,0.0000,0,12,8,1450000.0000,1
-99.6750,0.1256,-1.4750,0.0056,70.8837,0.0000,0,12,8,1450000.0000,1
-98.7000,0.8350,-0.6500,0.3275,78.8005,0.0000,0,12,8,1450000.0000,1
-101.9750,8.6806,0.1000,6.4525,75.8645,0.0000,0,12,8,1450000.0000,1
-99.9750,1.9056,-0.5000,12.7625,78.6956,0.0000,0,12,8,1450000.0000,1
-98.9000,0.3275,-0.9000,2.9650,85.7211,0.0000,0,12,8,1450000.0000,1
-100.4000,0.2775,-0.2750,0.0681,87.8707,0.0000,0,12,8,1450000.0000,1
-99.5500,0.3225,0.3750,0.1031,90.9115,0.0000,0,12,8,1450000.0000,1
-99.4000,0.2150,-0.1750,0.5631,90.7543,0.0000,0,12,8,1450000.0000,1
-98.3500,0.1900,0.0500,0.0350,93.5330,0.0000,0,12,8,1450000.0000,1
-98.6000,0.2400,0.1250,0.0156,96.3641,0.0000,0,12,8,1450000.0000,1
-98.6667,0.2222,0.1667,0.0139,95.8573,0.0000,0,12,8,1450000.0000,1
