meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-104.0000,0.0000,7.0167,0.0000,2765.2869,1.0000,567,12,8,0.0000,1
-104.0667,0.0000,6.9000,0.0000,2767.3489,1.0000,582,12,8,0.0000,1
-104.2000,0.0000,7.4667,0.0000,2769.3413,1.0000,597,12,8,0.0000,1
-103.8000,0.0000,7.3000,0.0000,2768.5725,1.0000,612,12,8,0.0000,1
-103.0667,0.0000,8.3833,0.0000,2770.8445,1.0000,627,12,8,0.0000,1
-103.0000,0.0000,7.3281,0.0000,2768.9614,1.0000,643,12,8,0.0000,1
-103.1333,0.0000,7.9167,0.0000,2768.8174,1.0000,658,12,8,0.0000,1
-103.0667,0.0000,8.1667,0.0000,2770.3552,1.0000,673,12,8,0.0000,1
-103.0000,0.0000,7.9833,0.0000,2770.6350,1.0000,688,12,8,0.0000,1
-103.0000,0.0000,8.0167,0.0000,2767.7683,1.0000,703,12,8,0.0000,1
-102.2667,0.0000,7.2000,0.0000,2767.6985,1.0000,718,12,8,0.0000,1
-102.2667,0.0000,7.8500,0.0000,2768.4329,1.0000,733,12,8,0.0000,1
-102.1875,0.0000,7.2656,0.0000,2768.3062,1.0000,749,12,8,0.0000,1

-105.6667,0.2222,2.3333,0.0139,414.7992,0.9944,0,12,8,1450000.0000,1
-105.1667,0.6806,0.4167,0.8889,416.3721,0.8235,1,12,8,1450000.0000,1
-109.7292,0.0000,0.5000,0.0000,2764.9202,1.0000,14,12,8,0.0000,1
-106.4286,0.2449,2.3214,1.7985,421.9395,0.6818,1,12,8,1450000.0000,1
-106.0000,0.0000,0.0000,0.0000,420.7411,0.9474,6,12,8,1450000.0000,1
-104.6667,0.2222,1.2500,0.1250,423.7121,0.8636,2,12,8,1450000.0000,1
-106.0000,1.0000,1.5000,0.2500,423.3625,0.8824,8,12,8,1450000.0000,1
-109.9750,0.0000,0.5250,0.0000,2761.8970,1.0000,21,12,8,0.0000,1
-110.2143,0.0000,1.0714,0.0000,2762.1362,1.0000,36,12,8,0.0000,1
-107.0000,0.0000,3.0000,0.0000,421.2654,0.9778,6,12,8,1450000.0000,1
-108.0000,0.0000,2.5000,0.0000,416.5468,0.9565,1,12,8,1450000.0000,1
-111.6964,0.0000,0.6250,0.0000,2748.5051,1.0000,15,12,8,0.0000,1
-106.6667,0.2222,0.6667,0.8889,415.8477,0.8929,0,12,8,1450000.0000,1
-107.6667,0.2222,2.7500,2.0000,416.3721,0.7692,10,12,8,1450000.0000,1
-107.0000,0.0000,1.6667,0.5139,414.4497,0.8929,0,12,8,1450000.0000,1
-107.7500,1.6875,0.8125,1.6367,412.6147,0.6667,7,12,8,1450000.0000,1
-111.0000,0.0000,0.8125,0.0000,5038.1328,1.0000,12,12,8,0.0000,1
-105.1667,0.1389,5.8333,1.7014,-348.2146,0.4545,5,12,8,1450000.0000,1
-106.2500,0.1875,6.7500,1.0625,-256.2457,0.8182,0,12,8,1450000.0000,1
-105.6667,0.2222,3.7083,2.1545,-230.2498,0.4545,5,12,8,1450000.0000,1
-103.6000,0.2400,1.8500,0.1400,-169.5023,0.7368,2,12,8,1450000.0000,1
-103.5000,0.2500,2.9583,2.9045,-132.2080,0.5385,2,12,8,1450000.0000,1
-89.6000,0.0000,9.6000,0.0000,2103.4260,1.0000,17,12,8,0.0000,1
-104.0000,0.0000,4.7500,0.0000,-49.0209,0.9722,0,12,8,1450000.0000,1
-104.4000,0.2400,4.6000,0.4400,-40.0032,0.5455,6,12,8,1450000.0000,1
-103.6000,0.2400,2.9000,1.2400,-7.4973,0.7222,3,12,8,1450000.0000,1
-104.5000,0.2500,3.3750,0.1406,29.0980,0.9048,0,12,8,1450000.0000,1
-104.1667,0.4722,3.2083,2.1753,39.2342,0.5714,0,12,8,1450000.0000,1
-103.6250,0.2344,3.1250,0.5156,63.1767,0.2727,0,12,8,1450000.0000,1
-102.5000,2.2500,1.1250,0.1406,79.6918,0.8824,7,12,8,1450000.0000,1
-96.6667,0.0000,7.0500,0.0000,2366.4089,1.0000,22,12,8,0.0000,1
-104.5000,0.2500,5.2500,1.3438,112.3287,0.8750,1,12,8,1450000.0000,1
-106.0000,0.0000,6.5000,0.0625,128.1884,0.9048,0,12,8,1450000.0000,1
-105.0000,0.0000,5.9167,3.9306,134.3051,0.7857,0,12,8,1450000.0000,1
-104.7500,0.1875,1.7500,0.8438,143.6549,0.7143,10,12,8,1450000.0000,1
-104.0000,0.0000,5.0000,0.0000,167.5100,0.9655,0,12,8,1450000.0000,1
-105.0000,1.4286,3.4286,2.2806,175.3743,0.5000,0,12,8,1450000.0000,1
-104.8000,0.3600,3.3250,0.1631,185.4407,0.0000,0,12,8,1450000.0000,1
-102.2500,0.0000,-0.2500,0.0000,191.6273,0.9286,13,12,8,1450000.0000,1
-104.3333,0.4444,2.2222,0.2006,206.0743,0.5500,0,12,8,1450000.0000,1
-104.0000,0.5000,2.0000,1.8438,212.4677,0.7333,7,12,8,1450000.0000,1
-108.2885,0.0000,1.0577,0.0000,2523.4990,1.0000,21,12,8,0.0000,1
-104.0000,0.4000,1.6500,1.3400,233.3606,0.8276,0,12,8,1450000.0000,1
-104.0000,0.5000,1.3750,0.6406,238.6821,0.6923,9,12,8,1450000.0000,1
-103.6667,0.2222,2.0417,0.8628,252.0952,0.6667,0,12,8,1450000.0000,1
-104.0000,0.0000,1.0000,0.0000,256.6390,0.9091,10,12,8,1450000.0000,1
-104.8750,0.6094,3.5000,0.8750,264.1756,0.6000,3,12,8,1450000.0000,1
-104.5000,0.2500,0.8750,0.3906,267.6490,0.9130,0,12,8,1450000.0000,1
-104.7500,0.1875,4.0625,2.5430,271.0569,0.7778,0,12,8,1450000.0000,1
-102.0000,0.0000,4.0000,0.0000,274.9890,0.9231,7,12,8,1450000.0000,1
-103.2000,0.5600,2.4500,2.1850,280.2319,0.6667,1,12,8,1450000.0000,1
-103.0000,0.0000,0.2500,0.0000,284.9505,0.9474,6,12,8,1450000.0000,1
-102.6250,0.3906,0.3750,0.3906,287.5720,0.9091,6,12,8,1450000.0000,1
-104.2857,0.2041,3.0000,1.6429,296.7095,0.5625,0,12,8,1450000.0000,1
-102.5833,0.0000,4.7708,0.0000,2650.1885,1.0000,13,12,8,0.0000,1
-105.2500,0.4375,4.2500,7.8437,298.5820,0.6364,2,12,8,1450000.0000,1
-103.6667,0.2222,1.5833,0.5556,303.5627,0.6471,0,12,8,1450000.0000,1
-103.3250,0.2006,1.0250,0.9556,305.0832,0.0000,0,12,8,1450000.0000,1
-103.9167,1.0972,0.5833,0.9931,307.9318,0.5385,0,12,8,1450000.0000,1
-103.6000,0.6400,0.7500,0.3000,308.1241,0.7059,0,12,8,1450000.0000,1
-104.0000,0.0000,1.2500,0.2917,307.8445,0.7692,10,12,8,1450000.0000,1
-108.1250,0.0000,1.7656,0.0000,2679.7671,1.0000,26,12,8,0.0000,1
-108.1667,0.0000,1.6667,0.0000,2682.7380,1.0000,39,12,8,0.0000,1
-103.8000,0.5600,2.0000,0.4250,314.1010,0.8864,0,12,8,1450000.0000,1
-104.5000,2.2500,1.6250,0.3906,316.1457,0.8333,10,12,8,1450000.0000,1
-103.2500,0.1875,2.4375,0.1680,320.0778,0.8261,2,12,8,1450000.0000,1
-104.0000,1.2000,1.5500,1.4600,323.8527,0.5833,5,12,8,1450000.0000,1
-103.4000,1.0400,1.2000,1.2850,327.6276,0.7826,0,12,8,1450000.0000,1
-103.6071,0.2832,2.0714,1.4413,328.1668,0.4167,0,12,8,1450000.0000,1
-104.7917,0.5295,-0.2500,0.1042,330.1267,0.6250,1,12,8,1450000.0000,1
-104.5714,0.2449,1.0714,1.7270,340.2254,0.3636,2,12,8,1450000.0000,1
-104.5000,0.0000,-0.5000,0.0000,341.5736,0.9412,14,12,8,1450000.0000,1
-109.5333,0.0000,2.6833,0.0000,2697.1995,1.0000,29,12,8,0.0000,1
-102.5000,0.2500,1.7500,1.0000,352.0594,0.9512,0,12,8,1450000.0000,1
-103.5000,0.2500,1.0000,0.5625,347.6029,0.7500,4,12,8,1450000.0000,1

