meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-117.1563,0.0000,6.9766,0.0000,2586.8369,1.0000,2704,8,5,0.0000,1
-117.2258,0.0000,6.8065,0.0000,2588.1560,1.0000,2735,8,5,0.0000,1
-116.1563,0.0000,7.6328,0.0000,2628.5176,1.0000,3052,8,5,0.0000,1
-117.1563,0.0000,7.1875,0.0000,2630.8770,1.0000,3084,8,5,0.0000,1
-117.2581,0.0000,7.1210,0.0000,2633.6174,1.0000,3115,8,5,0.0000,1
-116.5000,0.0000,7.3125,0.0000,2637.6936,1.0000,3147,8,5,0.0000,1
-116.0000,0.0000,7.6172,0.0000,2640.8394,1.0000,3179,8,5,0.0000,1
-116.0000,0.0000,7.6371,0.0000,2644.9829,1.0000,3210,8,5,0.0000,1
-116.0625,0.0000,7.6250,0.0000,2646.3442,1.0000,3242,8,5,0.0000,1
-118.0313,2.5068,-7.5312,11.6631,-555.7452,0.9711,0,8,5,83000.0000,1
-118.7750,1.4056,-5.1250,14.0031,-564.5533,0.0000,0,8,5,83000.0000,1
-114.3808,0.1811,7.1034,0.8038,2590.5607,0.3251,200,8,5,0.0,1
-114.1716,0.0937,6.732,0.6505,2504.4614,0.4435,380,8,5,0.0,1
-115.6507,2.0671,6.8629,0.1857,2454.7115,0.2991,560,8,5,0.0,1
-114.8838,1.4428,9.0097,0.595,2768.6254,0.8944,740,8,5,0.0,1
-111.1187,0.724,6.6863,0.2164,2715.0811,0.6656,920,8,5,0.0,1
-115.411,0.4518,7.7339,0.8724,2689.6758,0.2699,1100,8,5,0.0,1
-112.8054,0.157,7.9896,0.0894,2528.6467,0.1145,1280,8,5,0.0,1
-114.9702,0.7854,9.2216,0.8783,2456.5554,0.5889,1460,8,5,0.0,1
-113.7341,1.7475,7.6991,0.3661,2676.6277,0.2877,1640,8,5,0.0,1
-113.1279,1.8236,8.6008,0.4319,2725.0825,0.9898,1820,8,5,0.0,1
-111.0991,1.8929,6.9723,0.228,2450.8737,0.5488,2000,8,5,0.0,1
-113.5552,1.9114,6.6568,0.8595,2600.9295,0.7886,2180,8,5,0.0,1
-111.6226,1.4859,7.755,0.8698,2617.1772,0.7184,2360,8,5,0.0,1
-113.719,1.1852,9.8599,0.9962,2766.8087,0.9454,2540,8,5,0.0,1
-116.9509,1.201,3.8599,0.4678,-501.3795,0.8382,61,8,5,83000.0,1
-118.4912,0.4036,8.2477,0.0346,-604.2756,0.7579,90,8,5,83000.0,1
-112.8431,1.8954,6.6978,0.4471,-591.3655,0.3185,5,8,5,83000.0,1
-114.9996,0.4176,3.6371,1.1579,-596.3206,0.8356,118,8,5,83000.0,1
-115.7719,1.971,8.4534,1.1375,-655.3917,0.454,105,8,5,83000.0,1
-118.134,1.2941,4.6757,0.5333,-539.3348,0.5065,27,8,5,83000.0,1
-119.2971,1.5128,3.1956,0.5164,-648.1651,0.4168,90,8,5,83000.0,1
-115.147,0.5451,-6.4735,27.9994,-536.1533,0.9375,0,8,5,83000.0,1
-118.7155,0.6917,7.1943,0.0548,2708.4477,0.6415,541,8,5,0.0,1
-113.7764,0.246,9.4367,0.5935,2535.721,0.8324,514,8,5,0.0,1
-115.1838,0.0,10.3841,0.0,2481.7165,1.0,1476,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-114.2941,1.5362,-10.8676,2.8778,-516.2533,0.75,0,8,5,83000.0,1
-113.9232,0.0,6.7363,0.0,2556.0576,1.0,1635,8,5,0.0,1
-114.9076,1.8774,3.0388,1.162,-678.6825,0.4689,27,8,5,83000.0,1
-119.07,2.0901,9.4971,1.3581,2770.5468,0.8214,345,8,5,83000.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-115.3229,0.7208,-6.013,12.8389,-512.4535,0.99,0,8,5,83000.0,1
-116.655,0.6008,6.8862,0.7299,-557.6315,0.4861,7,8,5,83000.0,1
-117.6495,1.8393,5.7339,0.1323,2525.4419,0.1426,981,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-115.2,0.8725,6.0298,0.1429,2497.7138,0.3422,902,8,5,0.0,1
-118.1306,0.0,8.0299,0.0,2196.3576,1.0,690,8,5,0.0,1
-113.6221,1.3188,-5.252,26.7146,-528.873,0.9375,66,8,5,83000.0,1
-118.6526,1.9566,9.8869,0.5404,-614.3244,0.4279,69,8,5,83000.0,1
-113.0627,1.1622,8.4225,1.2438,-581.5051,0.3917,36,8,5,83000.0,1
-113.8901,2.4697,7.673,0.9053,-509.9921,0.8186,83,8,5,83000.0,1
-117.0937,1.376,9.9764,0.5472,-609.2509,0.38,34,8,5,83000.0,1
-117.0754,1.8263,8.2864,1.1075,2664.7485,0.5137,393,8,5,0.0,1
-111.2693,0.0,10.3394,0.0,2337.5829,1.0,1008,8,5,0.0,1
-118.8486,1.7295,4.5512,0.4801,-583.6889,0.5049,72,8,5,83000.0,1
-113.7428,1.5388,9.1112,0.4563,2619.1749,0.1003,592,8,5,0.0,1
-114.9672,1.0501,3.0886,0.7506,-613.2953,0.4216,119,8,5,83000.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-113.1995,1.0692,7.7067,0.0631,2430.0975,0.8506,1856,8,5,0.0,1
-113.1526,0.3971,-10.6056,16.1841,-529.7692,0.9986,30,8,5,83000.0,1
-117.1329,1.3481,7.4417,1.0265,2752.9532,0.5898,502,8,5,83000.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-115.3721,1.0026,6.355,0.1292,2551.5892,0.9375,548,8,5,83000.0,1
-113.6165,2.4518,9.4368,0.8152,-518.6142,0.5939,89,8,5,83000.0,1
-111.3029,1.8882,9.2157,0.9813,2685.1796,0.4391,1380,8,5,0.0,1
-115.5604,0.0,7.3845,0.0,2246.0856,1.0,883,8,5,0.0,1
-109.1048,0.0,8.924,0.0,2372.8089,1.0,1163,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-116.8125,0.1814,8.5075,0.6687,2799.3818,0.9467,155,8,5,0.0,1
-115.7572,0.0,9.4501,0.0,2330.0413,1.0,1197,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-111.631,0.4063,6.4469,1.1298,2470.8209,0.4505,372,8,5,0.0,1
-110.2415,0.0,7.3799,0.0,2521.109,1.0,1601,8,5,0.0,1
-116.2484,1.1767,5.6549,0.3194,2767.3808,0.3972,1685,8,5,0.0,1
-117.6051,0.9962,8.1401,0.4261,2427.7683,0.7573,724,8,5,83000.0,1
-113.4003,1.5856,6.3144,0.4064,2595.4127,0.8695,1737,8,5,0.0,1
-115.6557,0.2384,-9.1395,7.7033,-540.4528,0.0,0,8,5,83000.0,1
-116.4041,1.6606,5.7799,0.4958,2525.5663,0.8208,1479,8,5,0.0,1
-119.4389,0.1472,8.3314,0.141,2412.5652,0.3809,1057,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-118.679,0.0,7.5934,0.0,2362.5225,1.0,1226,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-113.5337,0.1185,-7.2926,18.2539,-543.9092,0.25,30,8,5,83000.0,1
-112.8497,1.6748,7.1469,1.0423,2499.2669,0.2353,1441,8,5,0.0,1
-117.3735,0.0,7.7566,0.0,2348.2947,1.0,1071,8,5,0.0,1
-110.3922,0.0,6.3471,0.0,2525.0813,1.0,1509,8,5,0.0,1
-113.2265,0.0,9.1887,0.0,2271.0244,1.0,974,8,5,0.0,1
-111.5191,0.2886,6.0372,0.1945,2621.2895,0.3315,1243,8,5,0.0,1
-113.3378,0.6907,7.9083,0.0449,-510.3875,0.2142,97,8,5,83000.0,1
-117.6046,0.0,6.7202,0.0,2192.444,1.0,661,8,5,0.0,1
-113.9378,1.2605,-1.7989,18.1267,-520.2139,0.75,1,8,5,83000.0,1
-112.6363,0.2423,6.2616,0.6319,2569.4314,0.497,1498,8,5,0.0,1
-109.8686,0.0,8.6254,0.0,2426.1497,1.0,1255,8,5,0.0,1
-119.3203,1.6934,5.1837,1.4385,-620.6691,0.6863,14,8,5,83000.0,1
-117.8845,0.0,8.0825,0.0,2501.6703,1.0,1572,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-117.8253,1.7839,6.0791,0.3747,-632.8305,0.8198,15,8,5,83000.0,1
-114.4431,0.4451,-6.8566,28.9114,-529.0005,0.9375,0,8,5,83000.0,1
-116.6734,0.0,8.7683,0.0,2214.1024,1.0,723,8,5,0.0,1
-109.6335,0.0,8.9569,0.0,2354.8218,1.0,1100,8,5,0.0,1
-113.7241,0.8279,8.8746,0.0873,2750.8154,0.322,1194,8,5,0.0,1
-117.3845,0.0,10.2093,0.0,2640.1766,1.0,1697,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-117.1452,0.8125,6.4601,0.7467,-629.035,0.3438,40,8,5,83000.0,1
-114.8625,1.4563,8.8384,0.2499,2450.9782,0.362,1846,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-119.1748,0.8642,7.8863,1.1117,2574.5576,0.9366,241,8,5,83000.0,1
-113.6849,2.2041,3.6066,0.3885,-607.0583,0.6077,53,8,5,83000.0,1
-116.2385,2.0822,3.4359,0.6025,-546.0408,0.8595,7,8,5,83000.0,1
-119.0165,2.1284,7.5313,0.1425,2427.1843,0.8325,831,8,5,0.0,1
-115.1895,0.8155,8.1676,0.9912,2621.765,0.2631,1366,8,5,83000.0,1
-115.38,0.0,10.389,0.0,2391.9198,1.0,1380,8,5,0.0,1
-112.0186,0.0,7.695,0.0,2233.5973,1.0,818,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-113.1476,1.0757,-1.0045,7.8158,-544.431,0.25,1,8,5,83000.0,1
-112.6057,0.0,6.4025,0.0,2180.0,1.0,629,8,5,0.0,1
-114.3298,1.474,4.9355,1.1475,-580.6419,0.8854,111,8,5,83000.0,1
-110.1521,0.0,9.3786,0.0,2545.7362,1.0,1539,8,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-111.8542,0.111,6.2603,0.6387,2607.9681,0.7855,1411,8,5,0.0,1
-113.5029,0.951,8.3592,0.0387,-629.6482,0.7151,114,8,5,83000.0,1
-117.5713,0.0,6.8725,0.0,2454.3385,1.0,1318,8,5,0.0,1
-115.0877,0.4356,-7.2737,15.6595,-528.9274,0.9986,0,8,5,83000.0,1
-113.6377,0.0,10.2898,0.0,2272.4409,1.0,915,8,5,0.0,1
-118.6554,0.2989,4.3481,0.8177,-547.5621,0.2889,32,8,5,83000.0,1
-113.8712,1.1614,7.8714,0.8494,-516.506,0.241,22,8,5,83000.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,8,5,0.0,1
-114.3399,0.202,-4.1771,25.1854,-526.8557,0.0,30,8,5,83000.0,1
-119.3103,0.3392,7.4992,0.7087,-689.9431,0.4343,32,8,5,83000.0,1
-117.8832,1.0547,7.2945,0.426,2499.9226,0.8848,912,8,5,0.0,1
-120.3695,2.6082,-6.4067,3.3589,2720.3548,0.6255,104,8,5,83000.0,1
-123.456,1.0196,-7.3283,0.8157,2744.4015,0.5653,1400,8,5,83000.0,1
-127.8181,2.3244,-4.0113,0.668,2662.1222,0.8609,5,8,5,0.0,1
-125.8594,0.7697,-12.8731,3.8118,2294.5236,0.2487,620,8,5,0.0,1
-121.1483,2.3676,-3.6792,1.4738,2488.229,0.9917,980,8,5,0.0,1
-126.0211,1.6934,-7.7523,4.8785,-555.3215,0.8114,620,8,5,0.0,1
-121.203,2.1139,-16.5164,5.9136,-547.4677,0.9112,66,8,5,83000.0,1
-127.4751,1.6983,-6.0592,3.1362,2682.3676,0.3988,12,8,5,0.0,1
-123.8874,0.327,-16.497,2.2271,2298.5677,0.6131,5,8,5,83000.0,1
-127.511,1.361,-5.9564,0.4707,-574.0789,0.267,1400,8,5,0.0,1
-123.629,1.4306,-13.7006,4.2791,-569.0028,0.9762,12,8,5,83000.0,1
-125.2474,2.083,-15.3601,0.4708,2501.9115,0.9278,5,8,5,0.0,1
-127.8788,2.8155,-7.0547,2.7998,-566.9976,0.8964,300,8,5,0.0,1
-124.8021,3.0575,-6.8978,3.9148,-693.4687,0.9945,85,8,5,0.0,1
-123.7783,0.22,-4.0544,0.6084,2302.4545,0.2485,620,8,5,0.0,1
-126.1261,0.6295,-14.0302,1.3284,2568.0498,0.5836,300,8,5,0.0,1
-124.9251,2.9253,-5.9238,4.9279,2323.5673,0.757,12,8,5,83000.0,1
-123.986,1.9364,-14.6112,2.2378,-553.6806,0.964,30,8,5,0.0,1
-127.4337,1.4521,-2.9014,2.2045,-506.8661,0.6974,0,8,5,83000.0,1
-123.2378,0.3298,-6.065,3.7128,2240.9033,0.6515,150,8,5,0.0,1
-127.841,0.5859,-10.2978,0.0256,-680.3603,0.6953,0,8,5,83000.0,1
-126.7152,2.5808,-2.1651,0.9501,-494.5296,0.3247,104,8,5,0.0,1
-121.5643,1.5647,-15.3403,0.2548,-544.1487,0.4721,30,8,5,83000.0,1
-125.1736,3.1093,-3.9856,2.573,2401.0401,0.336,1,8,5,0.0,1
-120.7785,3.0272,-6.1705,2.6387,-601.6,0.7603,0,8,5,0.0,1
-126.171,0.6356,-13.9826,5.7325,-687.8647,0.9855,1400,8,5,0.0,1
-127.2694,0.7701,-10.682,3.5818,2144.3329,0.7045,150,8,5,0.0,1
-119.6268,3.1094,-4.2036,0.6811,2299.1732,0.4164,1,8,5,0.0,1
-126.8344,1.4148,-15.8716,0.4715,-703.1822,0.8271,980,8,5,0.0,1
-120.0142,1.1718,-6.7395,1.6452,2202.941,0.5186,85,8,5,0.0,1

