meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-114.8000,0.3975,-3.7000,0.2975,-541.0652,0.0000,0,8,5,83000.0000,1
-114.8250,0.7256,-3.9250,0.8006,-536.8709,0.0000,0,8,5,83000.0000,1
-115.1250,0.6031,-3.8250,0.2381,-540.2264,0.0000,0,8,5,83000.0000,1
-114.3000,0.2725,-3.8000,0.0225,-545.2595,0.0000,0,8,5,83000.0000,1
-114.8750,0.3031,-3.8750,0.1031,-541.0652,0.0000,0,8,5,83000.0000,1
-116.0000,1.5375,-5.6000,2.0775,-536.8710,0.0000,0,8,5,83000.0000,1
-116.5250,0.7681,-6.6250,0.1031,-538.5486,0.0000,0,8,5,83000.0000,1
-116.1500,0.5150,-5.8500,0.9150,-540.2263,0.0000,0,8,5,83000.0000,1
-115.7750,1.0556,-6.3750,0.5656,-528.4823,0.0000,0,8,5,83000.0000,1
-115.6750,1.2006,-5.7750,1.3056,-530.9989,0.0000,0,8,5,83000.0000,1
-114.9750,0.4806,-4.7750,0.0306,-524.2880,0.0000,0,8,5,83000.0000,1
-114.8250,0.6131,-4.2250,0.2931,-533.5155,0.0000,0,8,5,83000.0000,1
-114.5000,0.6375,-4.2000,0.6975,-529.3212,0.0000,0,8,5,83000.0000,1
-114.7000,0.2725,-4.3000,0.1725,-530.1600,0.0000,0,8,5,83000.0000,1
-114.8500,0.6525,-4.3500,0.3025,-525.1268,0.0000,0,8,5,83000.0000,1
-115.7750,0.5431,-4.8750,0.1781,-531.8378,0.0000,0,8,5,83000.0000,1
-116.2222,1.4784,-6.8889,0.9043,-534.5408,0.4706,8,8,5,83000.0000,1
-117.2500,0.0000,-8.2500,0.0000,-524.2880,0.9848,0,8,5,83000.0000,1
-115.5750,1.1756,-6.8750,1.1906,-525.9657,0.0000,0,8,5,83000.0000,1
-115.7000,0.7850,-6.4000,0.9150,-525.1269,0.0000,0,8,5,83000.0000,1
-115.4000,0.4150,-7.1000,0.1150,-521.7715,0.0000,0,8,5,83000.0000,1
-115.9250,0.4756,-7.4250,0.1006,-533.5155,0.0000,0,8,5,83000.0000,1
-115.4500,0.6975,-6.9500,0.6975,-518.4160,0.0000,0,8,5,83000.0000,1
-115.6000,0.6150,-6.6000,0.5150,-524.2880,0.0000,0,8,5,83000.0000,1
-116.4000,0.6775,-7.9000,0.1275,-520.0937,0.0000,0,8,5,83000.0000,1
-115.5000,0.6750,-7.8000,0.2850,-526.8046,0.0000,0,8,5,83000.0000,1
-116.2750,0.2431,-8.1750,0.1381,-528.4823,0.0000,0,8,5,83000.0000,1
-116.2750,2.1181,-8.1750,0.1631,-527.6434,0.0000,0,8,5,83000.0000,1
-115.0250,1.6431,-6.0250,1.7431,-526.8046,0.0000,0,8,5,83000.0000,1
-115.7500,0.3000,-6.6500,0.1400,-532.6766,0.0000,0,8,5,83000.0000,1
-115.8250,0.5381,-6.6250,0.1281,-520.0937,0.0000,0,8,5,83000.0000,1
-115.0500,0.3600,-6.5500,0.1100,-523.4492,0.0000,0,8,5,83000.0000,1
-115.9750,1.0806,-6.6750,0.0756,-526.8046,0.0000,0,8,5,83000.0000,1
-115.8750,0.8906,-6.6750,0.1506,-525.9657,0.0000,0,8,5,83000.0000,1
-115.6000,0.3525,-6.7000,0.0725,-527.6434,0.0000,0,8,5,83000.0000,1
-115.8000,0.7850,-6.7000,0.1350,-525.9658,0.0000,0,8,5,83000.0000,1
-115.3250,0.7381,-6.5250,0.1681,-530.9989,0.0000,0,8,5,83000.0000,1
-115.4000,0.5525,-6.3000,0.3725,-530.9989,0.0000,0,8,5,83000.0000,1
-115.8250,0.4006,-6.4250,1.0506,-533.5155,0.0000,0,8,5,83000.0000,1
-115.9500,0.4725,-6.7500,0.1625,-525.9657,0.0000,0,8,5,83000.0000,1
-115.8750,0.4906,-6.8750,0.0906,-523.4491,0.0000,0,8,5,83000.0000,1
-116.0750,0.6381,-7.0750,0.1381,-529.3212,0.0000,0,8,5,83000.0000,1
-115.7250,0.8806,-6.8250,0.1256,-530.1600,0.0000,0,8,5,83000.0000,1
-115.5500,0.2350,-6.8500,0.0650,-527.6434,0.0000,0,8,5,83000.0000,1
-115.9000,0.4150,-6.7000,0.0850,-525.9657,0.0000,0,8,5,83000.0000,1
-115.6750,0.5381,-6.7750,0.1931,-525.9658,0.0000,0,8,5,83000.0000,1
-115.5750,0.9131,-6.9750,0.4931,-526.8046,0.0000,0,8,5,83000.0000,1
-116.5250,0.8681,-7.3500,13.8775,-521.7714,0.0000,0,8,5,83000.0000,1
-115.9500,0.2975,-5.9500,0.5975,-524.2880,0.0000,0,8,5,83000.0000,1
-115.1250,0.3906,-5.2250,0.1056,-527.6434,0.0000,0,8,5,83000.0000,1
-115.3250,1.0881,-4.4250,0.1131,-520.0937,0.0000,0,8,5,83000.0000,1
-114.5750,0.9506,-2.8750,0.7156,-520.9326,0.0000,0,8,5,83000.0000,1
-115.1750,1.3131,-2.3750,0.1031,-523.4492,0.0000,0,8,5,83000.0000,1
-115.1000,3.3150,-2.9000,0.6650,-522.6103,0.0000,0,8,5,83000.0000,1
-116.0250,2.6931,-3.1250,0.3281,-523.4492,0.0000,0,8,5,83000.0000,1
-116.3500,3.1900,-3.3500,0.0900,-522.6104,0.0000,0,8,5,83000.0000,1
-115.8500,1.7775,-2.5500,1.2475,-528.4823,0.0000,0,8,5,83000.0000,1
