meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-110.3750,0.4531,-5.6250,0.0781,-522.1909,0.0000,0,8,5,83000.0000,1
-112.5833,1.0972,-7.5833,0.0972,-527.0842,0.0000,0,8,5,83000.0000,1
-111.0625,1.1680,-6.8125,0.3867,-526.3851,0.0000,0,8,5,83000.0000,1
-110.5833,0.0139,-6.5833,0.0139,-527.0842,0.0000,0,8,5,83000.0000,1
-111.1667,0.4306,-6.5000,0.0417,-529.8804,0.0000,0,8,5,83000.0000,1
-111.2500,0.2812,-6.7500,0.0312,-511.7051,0.0000,0,8,5,83000.0000,1
-109.5000,1.1250,-5.5000,0.2917,-524.2880,0.0000,0,8,5,83000.0000,1
-111.0000,0.0000,-6.3333,0.2222,-521.4918,0.0000,0,8,5,83000.0000,1
-111.0000,0.1250,-5.7500,0.0625,-526.3851,0.0000,0,8,5,83000.0000,1
-110.8333,0.0139,-5.5000,0.1250,-521.4918,0.0000,0,8,5,83000.0000,1
-110.2500,2.0417,-5.9167,0.9306,-535.4728,0.0000,0,8,5,83000.0000,1
-112.1250,0.2656,-7.8750,0.1406,-522.1909,0.0000,0,8,5,83000.0000,1
-112.0833,0.0139,-8.0833,0.0139,-521.4918,0.0000,0,8,5,83000.0000,1
-110.1667,1.2639,-4.8333,1.0972,-515.8994,0.0000,0,8,5,83000.0000,1
-108.9375,0.1367,-3.4375,0.0742,-520.0937,0.0000,0,8,5,83000.0000,1
-109.2500,0.0417,-3.9167,0.9306,-524.2880,0.0000,0,8,5,83000.0000,1
-110.0833,0.0972,-6.0833,0.0972,-532.6766,0.0000,0,8,5,83000.0000,1
-110.5625,0.6992,-6.5625,0.1992,-522.1909,0.0000,0,8,5,83000.0000,1
-110.9167,0.0139,-6.9167,0.0139,-518.6956,0.0000,0,8,5,83000.0000,1
-110.1250,0.0781,-6.6250,0.0781,-524.2880,0.0000,0,8,5,83000.0000,1
-110.5000,0.2917,-6.8333,0.0139,-515.8994,0.0000,0,8,5,83000.0000,1
-109.6667,0.0556,-4.3333,0.0556,-524.2880,0.0000,0,8,5,83000.0000,1
-109.1875,0.4492,-4.6875,0.1367,-517.9966,0.0000,0,8,5,83000.0000,1
-110.0000,0.1250,-5.3333,0.0139,-518.6956,0.0000,0,8,5,83000.0000,1
-110.5000,0.0417,-5.5000,0.0417,-524.2880,0.0000,0,8,5,83000.0000,1
-109.6250,0.6406,-4.3750,2.3906,-517.9966,0.0000,0,8,5,83000.0000,1
-108.8333,0.6806,-2.1667,2.3472,-521.4918,0.0000,0,8,5,83000.0000,1
-107.8333,0.2222,-2.8333,0.2222,-529.8804,0.0000,0,8,5,83000.0000,1
-108.0625,0.1367,-4.0625,0.1367,-528.4823,0.0000,0,8,5,83000.0000,1
-108.5833,0.0556,-3.9167,0.0556,-507.5108,0.0000,0,8,5,83000.0000,1
-109.0000,0.5000,-4.6667,0.0556,-524.2880,0.0000,0,8,5,83000.0000,1
-108.8750,0.0781,-4.1250,0.0781,-520.0937,0.0000,0,8,5,83000.0000,1
-108.7500,0.1667,-6.0833,0.0556,-527.0842,0.0000,0,8,5,83000.0000,1
-109.3125,0.0430,-6.5625,0.0742,-517.9966,0.0000,0,8,5,83000.0000,1
-108.9167,0.0972,-5.9167,0.0972,-521.4919,0.0000,0,8,5,83000.0000,1
-108.9167,0.2639,-5.9167,0.0972,-524.2880,0.0000,0,8,5,83000.0000,1
-109.0000,0.0937,-6.2500,0.7812,-526.3852,0.0000,0,8,5,83000.0000,1
-113.3333,0.2639,0.1667,0.9306,-543.8614,0.0000,0,8,5,83000.0000,1
-113.3333,0.2222,1.2500,0.1250,-543.8614,0.0000,0,8,5,83000.0000,1
-113.3750,0.0781,-0.6875,0.8867,-549.4538,0.0000,0,8,5,83000.0000,1
-113.1667,0.0139,-0.8333,0.3472,-546.6576,0.0000,0,8,5,83000.0000,1
-114.3333,0.8472,-1.3333,0.0139,-546.6576,0.0000,0,8,5,83000.0000,1
-112.7500,0.2917,0.1667,0.0972,-546.6577,0.0000,0,8,5,83000.0000,1
-113.8333,1.7222,-0.1667,0.7222,-543.8614,0.0000,0,8,5,83000.0000,1
-113.2500,0.1875,0.7500,0.0937,-543.1624,0.0000,0,8,5,83000.0000,1
-112.8333,0.2639,-0.5000,0.0417,-546.6577,0.0000,0,8,5,83000.0000,1
-113.8125,1.1680,-0.5625,0.1367,-549.4538,0.0000,0,8,5,83000.0000,1
-112.5000,0.1667,-0.0833,0.0972,-541.0652,0.0000,0,8,5,83000.0000,1
-114.2500,0.2917,-1.2500,0.2917,-543.8614,0.0000,0,8,5,83000.0000,1
-117.2500,0.2187,-5.2500,2.5937,-551.5510,0.0000,0,8,5,83000.0000,1
-117.6667,0.7222,-7.3333,0.0556,-535.4728,0.0000,0,8,5,83000.0000,1
-116.8333,0.5139,-6.8333,0.6806,-543.8614,0.0000,0,8,5,83000.0000,1
-115.8750,1.1719,-4.1250,0.1719,-547.3566,0.0000,0,8,5,83000.0000,1
-115.0833,0.2639,-3.7500,0.0417,-546.6577,0.0000,0,8,5,83000.0000,1
-114.2500,0.2187,-0.8125,4.2617,-549.4538,0.0000,0,8,5,83000.0000,1
-115.5000,4.0417,-3.5000,7.0417,-546.6576,0.0000,0,8,5,83000.0000,1
-117.3333,0.6806,-6.6667,0.1806,-549.4538,0.0000,0,8,5,83000.0000,1
-116.1250,2.5781,-5.1250,2.2031,-547.3566,0.0000,0,8,5,83000.0000,1
-114.4167,0.3472,-2.0833,0.0139,-543.8614,0.0000,0,8,5,83000.0000,1
-115.0000,0.8750,-2.0000,0.0417,-538.2690,0.0000,0,8,5,83000.0000,1
-114.8750,0.0469,-1.8750,0.0469,-545.2595,0.0000,0,8,5,83000.0000,1
-116.5000,0.2917,-5.8333,0.0139,-541.0652,0.0000,0,8,5,83000.0000,1
-117.0000,0.2917,-5.0000,0.2917,-546.6576,0.0000,0,8,5,83000.0000,1
-116.2500,1.7188,-4.2500,3.9687,-549.4538,0.0000,0,8,5,83000.0000,1
-117.1667,0.3472,-5.8333,0.0139,-541.0652,0.0000,0,8,5,83000.0000,1
-117.0000,0.2917,-5.6667,0.1806,-541.0652,0.0000,0,8,5,83000.0000,1
-116.5625,0.0742,-5.0625,0.1367,-545.2595,0.0000,0,8,5,83000.0000,1
-115.6667,0.0556,-4.6667,0.0556,-538.2690,0.0000,0,8,5,83000.0000,1
-114.7500,2.0417,-2.6667,4.3472,-552.2500,0.0000,0,8,5,83000.0000,1
-115.0625,0.1992,-0.8125,0.0430,-545.2595,0.0000,0,8,5,83000.0000,1
-115.0833,0.2222,-0.7500,0.0000,-546.6577,0.0000,0,8,5,83000.0000,1
-115.5000,0.8438,-2.7500,6.1562,-551.5510,0.0000,0,8,5,83000.0000,1
-118.0000,0.5417,-7.6667,0.0972,-538.2690,0.0000,0,8,5,83000.0000,1
-117.6667,0.1806,-5.3333,0.0139,-549.4538,0.0000,0,8,5,83000.0000,1
-117.5625,0.2930,-5.3125,0.1367,-534.7738,0.0000,0,8,5,83000.0000,1
-116.5833,0.2639,-5.2500,2.0417,-535.4728,0.0000,0,8,5,83000.0000,1
-117.2500,0.2812,-5.0000,0.0937,-545.2595,0.0000,0,8,5,83000.0000,1
-116.4167,0.0972,-5.7500,0.8750,-560.6386,0.0000,0,8,5,83000.0000,1
-116.7500,0.5417,-4.7500,0.0417,-543.8614,0.0000,0,8,5,83000.0000,1
-115.6875,0.8555,-4.4375,0.2617,-534.7738,0.0000,0,8,5,83000.0000,1
-116.0000,0.8750,-4.0000,0.0417,-549.4538,0.0000,0,8,5,83000.0000,1
-115.7500,0.0417,-3.7500,0.0417,-543.8614,0.0000,0,8,5,83000.0000,1
-115.8750,0.0781,-3.3750,0.2031,-551.5510,0.0000,0,8,5,83000.0000,1
-112.9167,0.2222,-0.2500,0.0000,-549.4538,0.0000,0,8,5,83000.0000,1
-112.7500,0.1250,0.1667,0.1806,-535.4728,0.0000,0,8,5,83000.0000,1
-113.3125,0.5430,1.4375,1.3242,-547.3567,0.0000,0,8,5,83000.0000,1
-112.8333,0.2222,-0.5000,0.0000,-538.2690,0.0000,0,8,5,83000.0000,1
-114.0000,0.0000,1.3333,0.8889,-543.8614,0.0000,0,8,5,83000.0000,1
-113.9167,0.0556,-1.2500,0.1667,-541.0652,0.0000,0,8,5,83000.0000,1
-114.0000,0.0000,0.6875,0.0117,-547.3566,0.0000,0,8,5,83000.0000,1
-114.0000,0.0000,0.3333,0.0972,-541.0652,0.0000,0,8,5,83000.0000,1
-114.0000,0.1562,-0.7500,0.2187,-549.4538,0.0000,0,8,5,83000.0000,1
-114.5833,0.0139,-1.5833,0.0139,-541.0652,0.0000,0,8,5,83000.0000,1
-114.0000,0.5417,-1.3333,0.0972,-529.8804,0.0000,0,8,5,83000.0000,1
-113.5625,0.1992,-1.0625,0.1367,-543.1624,0.0000,0,8,5,83000.0000,1
-113.3333,0.1806,-0.6667,0.0139,-541.0652,0.0000,0,8,5,83000.0000,1
-113.4375,0.6367,-1.4375,0.0117,-532.6766,0.0000,0,8,5,83000.0000,1
-113.9167,0.1806,-1.5833,0.0139,-549.4538,0.0000,0,8,5,83000.0000,1
-114.0833,0.8889,-1.7500,0.0000,-535.4728,0.0000,0,8,5,83000.0000,1
-113.4375,0.1992,-2.9375,0.0117,-543.1624,0.0000,0,8,5,83000.0000,1
-114.4167,0.4306,-3.0833,0.0972,-546.6576,0.0000,0,8,5,83000.0000,1
-113.8333,0.0139,-2.8333,0.0139,-541.0652,0.0000,0,8,5,83000.0000,1
-116.1875,0.8555,4.2500,16.4688,-538.9680,0.0000,0,8,5,83000.0000,1
-114.0000,0.1250,-2.6667,0.6806,-538.2690,0.0000,0,8,5,83000.0000,1
-115.0000,0.1667,-2.0000,0.5000,-529.8804,0.0000,0,8,5,83000.0000,1
-114.6667,2.7639,-2.3333,0.2639,-538.2690,0.8235,0,8,5,83000.0000,1
-114.8333,0.0139,-3.8333,0.0139,-535.4728,0.0000,0,8,5,83000.0000,1
-115.0833,0.0556,-4.0833,0.0556,-529.8804,0.0000,0,8,5,83000.0000,1
-115.5000,1.4063,0.9375,24.4180,-532.6766,0.0000,0,8,5,83000.0000,1
-115.1667,0.1806,-3.8333,0.0139,-532.6766,0.0000,0,8,5,83000.0000,1
-115.1875,0.0430,-3.1875,0.0430,-534.7737,0.7500,0,8,5,83000.0000,1
-115.0000,0.0417,-3.0000,0.0417,-535.4728,0.0000,0,8,5,83000.0000,1
-114.0000,0.0000,0.2500,0.0417,-543.8614,0.0000,0,8,5,83000.0000,1
-114.3750,0.1406,0.0625,0.1055,-538.9680,0.0000,0,8,5,83000.0000,1
-114.5833,0.4306,-0.1667,0.0972,-541.0652,0.0000,0,8,5,83000.0000,1
-114.3333,0.0139,-0.3333,0.0139,-541.0652,0.0000,0,8,5,83000.0000,1
-114.3125,0.7930,-0.2500,0.0937,-536.8709,0.0000,0,8,5,83000.0000,1
-114.1667,0.0556,0.8333,2.3889,-532.6766,0.0000,0,8,5,83000.0000,1
-114.0000,0.6667,0.5000,0.1667,-538.2690,0.0000,0,8,5,83000.0000,1
-114.1875,0.2930,-1.6875,0.2305,-536.8709,0.0000,0,8,5,83000.0000,1
-114.5000,0.3750,-2.5000,0.8750,-535.4728,0.0000,0,8,5,83000.0000,1
-114.6667,0.1806,-3.3333,0.5139,-535.4728,0.0000,0,8,5,83000.0000,1
-114.1875,0.0742,-2.6875,0.1367,-538.9680,0.0000,0,8,5,83000.0000,1
-114.8333,0.2222,-2.1667,0.2222,-546.6577,0.0000,0,8,5,83000.0000,1
-114.1250,0.2656,-3.1250,0.6406,-543.1624,0.0000,0,8,5,83000.0000,1
-113.2500,0.1667,-1.2500,0.1667,-538.2690,0.0000,0,8,5,83000.0000,1
-113.3333,0.0139,-1.3333,0.0139,-535.4728,0.0000,0,8,5,83000.0000,1
-113.1875,0.1367,-1.1875,0.1367,-541.0652,0.0000,0,8,5,83000.0000,1
-113.5833,0.1806,-1.5833,0.1806,-538.2690,0.0000,0,8,5,83000.0000,1
-113.3333,0.0556,-1.3333,0.0556,-543.8614,0.0000,0,8,5,83000.0000,1
-114.2500,0.0417,-3.2500,0.0417,-538.2690,0.0000,0,8,5,83000.0000,1
-115.8125,0.1992,-6.5625,0.2930,-543.1624,0.0000,0,8,5,83000.0000,1
-116.1667,0.6806,-5.8333,0.5139,-546.6576,0.0000,0,8,5,83000.0000,1
-115.5625,0.0742,-5.0625,0.2617,-534.7738,0.0000,0,8,5,83000.0000,1
-112.5000,0.2500,0.1250,0.0156,-532.6766,0.0000,0,8,5,83000.0000,1
