meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-104.0556,0.6437,10.4605,0.3311,287.445,0.0,0,12,8,1450000.0,0
-111.8031,1.0902,8.8996,0.5554,220.405,0.1229,0,12,8,1450000.0,0
-103.7971,0.4381,10.8103,0.1768,268.2471,0.1,0,12,8,1450000.0,0
-114.5268,0.3303,8.3301,0.514,344.4749,0.0397,1,12,8,1450000.0,0
-105.5614,0.2773,12.0455,0.103,177.104,0.0,0,12,8,1450000.0,0
-104.603,1.0569,13.379,0.8002,246.8293,0.1847,0,12,8,1450000.0,0
-109.1925,0.426,9.3753,0.5727,397.7248,0.1239,1,12,8,1450000.0,0
-105.3456,0.6439,12.3917,0.1206,286.8488,0.0909,0,12,8,1450000.0,0
-104.5757,0.2649,10.4017,0.1542,315.4274,0.0909,0,12,8,1450000.0,0
-104.6706,0.4859,11.6459,0.2218,190.0704,0.0,0,12,8,1450000.0,0
-112.3065,0.3818,8.9903,0.2403,168.8437,0.0228,0,12,8,1450000.0,0
-105.0127,0.4841,12.5357,0.3355,391.7298,0.0,0,12,8,1450000.0,0
-113.0058,0.965,12.6944,0.2564,420.8842,0.0235,0,12,8,1450000.0,0
-115.2479,0.7815,6.3726,0.1215,445.8612,0.16,0,12,8,1450000.0,0
-104.4422,0.6492,11.3992,0.2932,183.9755,0.0,0,12,8,1450000.0,0
-108.723,0.3288,5.8831,0.484,168.3099,0.0448,0,12,8,1450000.0,0
-113.2852,0.4963,8.0935,0.2403,343.7691,0.0352,1,12,8,1450000.0,0
-112.9091,0.2557,7.5616,0.4799,330.4847,0.0603,1,12,8,1450000.0,0
-110.3953,0.9157,9.4766,0.2041,354.4122,0.0959,0,12,8,1450000.0,0
-103.8285,0.4497,13.1386,0.1407,159.9292,0.0,0,12,8,1450000.0,0
-105.9306,0.0938,13.1394,0.197,404.9655,0.1818,1,12,8,1450000.0,0
-105.654,0.2826,11.1275,0.2218,152.573,0.0,0,12,8,1450000.0,0
-104.4262,1.2844,9.2671,0.1945,216.7541,0.1452,1,12,8,1450000.0,0
-106.4727,0.3783,12.0653,0.2034,209.0516,0.0,0,12,8,1450000.0,0
-106.1367,0.3238,11.8292,0.1234,235.1737,0.0,0,12,8,1450000.0,0
-105.9726,0.2218,10.9956,0.2539,221.667,0.1,1,12,8,1450000.0,0
-112.7628,0.8337,6.3083,0.4443,163.2781,0.0639,2,12,8,1450000.0,0
-109.1285,0.6772,6.5049,0.2601,240.8938,0.1404,0,12,8,1450000.0,0
-105.3723,0.6145,10.7913,0.1323,156.5271,0.0,0,12,8,1450000.0,0
-103.5979,0.4987,11.7473,0.0911,324.7678,0.1,1,12,8,1450000.0,0
-106.7866,1.0842,12.1483,0.4505,298.4692,0.0282,1,12,8,1450000.0,0
-103.3695,0.428,13.123,0.1533,162.3829,0.0,0,12,8,1450000.0,0
-105.7109,0.1114,10.8917,0.1264,295.301,0.0909,0,12,8,1450000.0,0
-116.4768,0.69,6.586,0.1978,297.1206,0.1586,1,12,8,1450000.0,0
-106.2585,0.643,10.4035,0.1575,444.597,0.0,0,12,8,1450000.0,0
-103.8667,0.4338,11.8224,0.0733,195.3744,0.0,0,12,8,1450000.0,0
-111.592,0.2053,9.6463,0.0861,366.4513,0.0072,1,12,8,1450000.0,0
-117.9691,0.2852,5.8103,0.1225,384.7883,0.0227,2,12,8,1450000.0,0
-104.7923,0.5219,12.2004,0.0481,363.9005,0.0,0,12,8,1450000.0,0
-105.0619,0.6076,12.0913,0.1683,210.7687,0.0909,1,12,8,1450000.0,0
-106.2147,0.5694,12.7698,0.2971,198.6822,0.0,1,12,8,1450000.0,0
-115.7942,0.2547,9.5594,0.5661,246.7452,0.1314,0,12,8,1450000.0,0
-105.2286,0.3908,11.3288,0.3338,431.7539,0.0,0,12,8,1450000.0,0
-105.7295,0.5128,12.5855,0.1918,222.4661,0.0,0,12,8,1450000.0,0
-105.0707,0.1273,11.2989,0.2321,234.681,0.1,0,12,8,1450000.0,0
-108.9444,1.0263,6.5698,0.4822,242.5256,0.0989,1,12,8,1450000.0,0
-105.8908,0.5192,10.9707,0.0683,163.2326,0.1,0,12,8,1450000.0,0
-115.2852,0.2312,8.2635,0.5909,160.4117,0.1663,0,12,8,1450000.0,0
-105.5593,0.6284,12.9166,0.1031,257.179,0.0,0,12,8,1450000.0,0
-106.1076,0.4304,6.8923,0.6857,398.0772,0.168,1,12,8,1450000.0,0
-105.6473,0.2042,13.2356,0.0156,292.6258,0.0,0,12,8,1450000.0,0
-109.4231,0.5549,7.419,0.3464,424.9965,0.1892,1,12,8,1450000.0,0
-105.0721,0.3794,10.7374,0.1309,268.5483,0.0,0,12,8,1450000.0,0
-104.7824,0.5214,10.7821,0.0105,176.3765,0.0,0,12,8,1450000.0,0
-114.3324,0.3887,8.0847,0.2098,444.8134,0.0201,0,12,8,1450000.0,0
-113.2578,0.3629,9.7556,0.152,184.714,0.0159,0,12,8,1450000.0,0
-104.9083,0.2834,10.6281,0.3149,390.5491,0.1,0,12,8,1450000.0,0
-106.5333,0.6477,10.8994,0.2147,163.4745,0.1,0,12,8,1450000.0,0
-105.3496,0.6143,10.4423,0.2606,262.5869,0.0,0,12,8,1450000.0,0
-105.4381,1.034,6.765,0.7055,227.4077,0.1164,0,12,8,1450000.0,0
-110.2599,0.898,7.3828,0.4095,348.9319,0.1604,0,12,8,1450000.0,0
-104.1034,0.1538,11.0629,0.3135,420.8997,0.0909,1,12,8,1450000.0,0
-105.779,0.2303,11.5952,0.2256,273.014,0.0,0,12,8,1450000.0,0
-106.2468,0.5411,10.362,0.0807,458.4518,0.0,0,12,8,1450000.0,0
-115.9472,0.9787,9.2369,0.1591,307.7414,0.0729,0,12,8,1450000.0,0
-115.153,0.8601,9.5878,0.2772,412.8095,0.0996,0,12,8,1450000.0,0
-103.7823,0.4302,11.19,0.2406,263.3487,0.0,1,12,8,1450000.0,0
-115.9156,0.2936,6.308,0.3385,424.7635,0.1745,0,12,8,1450000.0,0
-112.0541,0.6405,11.6921,0.2433,248.3424,0.0126,0,12,8,1450000.0,0
-104.5671,1.1918,11.3162,0.3438,158.4389,0.1908,1,12,8,1450000.0,0
-105.4686,0.1475,11.2391,0.2526,438.959,0.0,1,12,8,1450000.0,0
-106.0035,0.1285,12.6051,0.0877,346.577,0.0909,1,12,8,1450000.0,0
-103.4006,0.1649,13.4054,0.2438,352.0685,0.0,0,12,8,1450000.0,0
-104.7374,0.491,11.1197,0.2553,324.1309,0.0,0,12,8,1450000.0,0
-105.6823,0.1444,12.5929,0.1732,455.7581,0.0,0,12,8,1450000.0,0
-117.2535,0.3822,8.6647,0.1542,268.6352,0.0829,0,12,8,1450000.0,0
-105.8172,0.3685,12.5347,0.2189,436.8539,0.0,0,12,8,1450000.0,0
-103.6058,0.4306,11.3402,0.2169,291.3354,0.0,1,12,8,1450000.0,0
-111.8594,1.22,12.2545,0.5608,204.7646,0.1918,0,12,8,1450000.0,0
-104.2656,0.3535,13.2312,0.3499,452.6392,0.0909,0,12,8,1450000.0,0
-114.7105,0.4823,5.7865,0.3671,294.8933,0.104,1,12,8,1450000.0,0
-104.7765,0.1998,13.0698,0.1051,173.5357,0.1818,0,12,8,1450000.0,0
-114.1072,0.8597,6.8152,0.0849,162.7219,0.0011,0,12,8,1450000.0,0
-117.0325,0.8121,5.1004,0.1305,198.8578,0.0545,2,12,8,1450000.0,0
-110.8836,0.5644,8.2118,0.2623,332.1271,0.0789,0,12,8,1450000.0,0
-103.7768,0.1437,11.9498,0.2802,456.6691,0.0,0,12,8,1450000.0,0
-103.5137,0.3471,11.3821,0.1291,307.9718,0.0,0,12,8,1450000.0,0
-104.9252,0.1382,13.3373,0.0853,242.8543,0.0909,1,12,8,1450000.0,0
-104.0814,0.5955,12.8936,0.1174,219.8062,0.0,0,12,8,1450000.0,0
-110.7271,0.804,7.5392,0.4909,273.0735,0.0677,0,12,8,1450000.0,0
-105.9508,0.2809,12.1708,0.2692,388.2192,0.0,0,12,8,1450000.0,0
-105.1394,0.2493,11.8825,0.1455,319.7306,0.0,0,12,8,1450000.0,0
-113.7221,0.22,7.0975,0.3278,403.321,0.0141,1,12,8,1450000.0,0
-113.5062,0.3873,8.574,0.1436,288.8972,0.1162,0,12,8,1450000.0,0
-103.4769,0.6015,13.3078,0.1589,251.6382,0.0,0,12,8,1450000.0,0
-104.3324,0.5532,13.0423,0.7504,409.2958,0.018,1,12,8,1450000.0,0
-116.3316,0.713,5.875,0.4654,376.0459,0.0946,1,12,8,1450000.0,0
-108.7304,0.583,9.3662,0.3075,182.7371,0.0463,1,12,8,1450000.0,0
-103.1024,1.1047,7.924,0.153,174.1432,0.0605,0,12,8,1450000.0,0
-103.7495,0.5101,10.5681,0.0201,303.9062,0.1,0,12,8,1450000.0,0
-104.9427,0.5431,10.3909,0.0318,320.599,0.0,0,12,8,1450000.0,0
-105.1217,0.3942,13.3118,0.2496,350.9577,0.0,0,12,8,1450000.0,0
-104.3924,0.449,12.1049,0.1478,396.1482,0.0,0,12,8,1450000.0,0
-104.5575,0.507,10.7305,0.1874,226.9982,0.0,0,12,8,1450000.0,0
-105.2511,0.4791,10.4663,0.1889,248.0156,0.0,1,12,8,1450000.0,0
-106.2649,0.1593,12.8355,0.1928,244.754,0.0,0,12,8,1450000.0,0
-112.4632,1.2603,8.1068,0.8575,421.5459,0.1851,0,12,8,1450000.0,0
-105.1741,0.2188,11.5309,0.2142,314.8742,0.1,0,12,8,1450000.0,0
-115.6223,0.6829,7.2349,0.1829,419.9591,0.1377,0,12,8,1450000.0,0
-104.7844,0.2111,10.9987,0.1946,224.4507,0.1,0,12,8,1450000.0,0
-106.2858,0.3137,13.0602,0.0839,462.3292,0.0,0,12,8,1450000.0,0
-115.0878,0.1833,9.0677,0.4281,306.8708,0.1136,1,12,8,1450000.0,0
-108.5899,0.4256,8.8051,0.2897,276.2472,0.1011,0,12,8,1450000.0,0
-107.6361,0.6392,9.0153,0.1107,421.8321,0.1328,0,12,8,1450000.0,0
-113.8234,0.4257,5.1082,0.2766,246.1247,0.0104,0,12,8,1450000.0,0
-103.2396,0.1904,10.9065,0.2596,402.917,0.0,0,12,8,1450000.0,0
-104.713,0.3648,12.8188,0.0922,396.657,0.0,0,12,8,1450000.0,0
-117.1742,0.383,7.7071,0.3551,173.3183,0.0805,1,12,8,1450000.0,0
-114.5275,1.0155,7.0523,0.0818,440.5891,0.001,0,12,8,1450000.0,0
-103.8267,0.4641,13.094,0.0629,204.5328,0.0,0,12,8,1450000.0,0
-105.8273,0.2704,12.4985,0.1308,183.5634,0.1,0,12,8,1450000.0,0
-113.5067,0.7859,8.7332,0.1201,407.8722,0.106,1,12,8,1450000.0,0
-114.5586,0.5718,6.2749,0.3579,241.2068,0.1995,0,12,8,1450000.0,0
-105.9595,0.6418,11.9284,0.2716,187.2826,0.0,0,12,8,1450000.0,0
-104.7363,0.3429,11.3044,0.1382,321.1915,0.0,0,12,8,1450000.0,0
-111.6919,1.1889,8.5389,0.3471,215.5522,0.1542,0,12,8,1450000.0,0
-108.8687,0.5529,5.1164,0.578,298.8298,0.1224,0,12,8,1450000.0,0
-111.8728,0.9148,9.7253,0.5437,353.2393,0.1484,0,12,8,1450000.0,0
-110.4273,0.8504,5.5257,0.2446,159.1321,0.0588,1,12,8,1450000.0,0
-105.5049,0.1366,11.5301,0.31,396.6284,0.0,0,12,8,1450000.0,0
-116.6088,1.0843,9.1795,0.4435,248.2272,0.1353,0,12,8,1450000.0,0
-113.7335,0.3734,7.0481,0.4284,443.239,0.1361,0,12,8,1450000.0,0
-103.4244,0.4736,10.3122,0.1336,415.8415,0.1,0,12,8,1450000.0,0
-111.4865,0.6773,8.6596,0.3955,337.6038,0.1877,0,12,8,1450000.0,0
-106.3837,0.3498,10.5187,0.1629,407.2252,0.0,0,12,8,1450000.0,0
-103.8051,0.5206,12.9816,0.1611,409.1606,0.0,0,12,8,1450000.0,0
-111.558,0.7157,7.9292,0.3573,209.0471,0.1147,0,12,8,1450000.0,0
-106.4037,0.2557,10.8078,0.0176,336.2273,0.0,0,12,8,1450000.0,0
-108.0141,0.6793,8.7993,0.5343,275.611,0.0494,1,12,8,1450000.0,0
-117.0791,0.4797,8.2991,0.3488,358.1918,0.0994,1,12,8,1450000.0,0
-104.817,0.3789,10.6704,0.3422,238.5871,0.0,0,12,8,1450000.0,0
-105.7036,0.276,12.1177,0.2282,279.0169,0.0,0,12,8,1450000.0,0
-113.349,1.0723,7.1442,0.2334,400.9055,0.0604,0,12,8,1450000.0,0
-104.3178,0.3037,12.6606,0.2112,213.8511,0.0,0,12,8,1450000.0,0
-111.6462,0.8582,9.0805,0.467,157.8149,0.1361,1,12,8,1450000.0,0
-115.5911,0.3902,6.4066,0.105,159.2803,0.097,0,12,8,1450000.0,0
-103.3028,0.2627,10.4895,0.049,398.2992,0.1818,0,12,8,1450000.0,0
-104.8321,0.4911,12.4509,0.2962,252.5108,0.1,0,12,8,1450000.0,0
-117.6749,0.2835,8.8298,0.145,433.6686,0.006,0,12,8,1450000.0,0
-109.9594,1.0205,7.8876,0.0513,207.582,0.0225,0,12,8,1450000.0,0
-103.9548,0.3172,12.9069,0.3148,395.5263,0.0909,0,12,8,1450000.0,0
-114.2161,1.0608,6.6311,0.1985,320.0804,0.172,2,12,8,1450000.0,0
-105.7669,0.1777,10.4369,0.2666,437.2135,0.0,0,12,8,1450000.0,0
-110.0453,0.7108,6.878,0.4359,266.7154,0.1523,2,12,8,1450000.0,0
-105.9491,0.6082,12.2773,0.054,212.1141,0.0,0,12,8,1450000.0,0
-108.5644,0.281,7.6885,0.5895,276.2231,0.1854,0,12,8,1450000.0,0
-104.8357,0.3768,12.6732,0.2029,235.9591,0.1818,0,12,8,1450000.0,0
-103.4598,0.2902,11.8193,0.116,341.4793,0.0,0,12,8,1450000.0,0
-109.1178,0.6152,5.0969,0.3667,437.47,0.1371,1,12,8,1450000.0,0
-103.3895,0.4547,11.7839,0.0797,218.2549,0.1818,0,12,8,1450000.0,0
-105.1672,0.2142,12.8768,0.2639,439.0926,0.1,0,12,8,1450000.0,0
-103.565,0.1339,11.2899,0.072,469.0906,0.0,0,12,8,1450000.0,0
-106.0874,0.4383,13.1733,0.3216,150.8508,0.1,0,12,8,1450000.0,0
-103.609,0.2031,13.4853,0.225,358.0366,0.0,0,12,8,1450000.0,0
-106.3653,0.4919,10.9578,0.306,196.8067,0.0,0,12,8,1450000.0,0
-106.564,0.4477,11.438,0.2222,452.2962,0.0,0,12,8,1450000.0,0
-116.3559,0.2414,5.7799,0.4161,433.8674,0.038,1,12,8,1450000.0,0
-105.6942,0.5362,12.7936,0.3446,184.8865,0.0,0,12,8,1450000.0,0
-105.2512,0.6437,13.2868,0.0266,212.0164,0.0,0,12,8,1450000.0,0
-105.7774,0.3498,10.3963,0.1598,224.7666,0.0,1,12,8,1450000.0,0
-115.7333,0.6392,9.0522,0.3415,326.6153,0.0567,0,12,8,1450000.0,0
-105.388,0.5389,12.0231,0.1476,423.7787,0.0,1,12,8,1450000.0,0
-111.3518,0.7912,7.5218,0.0741,434.4019,0.1735,1,12,8,1450000.0,0
-115.1862,0.7655,6.8799,0.0524,211.2023,0.0912,1,12,8,1450000.0,0
-114.6136,1.0909,9.3728,0.2507,400.337,0.0271,2,12,8,1450000.0,0
-103.3269,0.4846,11.0629,0.0974,243.8993,0.1,0,12,8,1450000.0,0
-106.2995,0.2997,11.4635,0.2558,466.7642,0.1818,0,12,8,1450000.0,0
-104.0104,0.4598,12.6778,0.0327,370.5475,0.0,1,12,8,1450000.0,0
-105.1482,0.4525,11.937,0.2707,256.0514,0.0,0,12,8,1450000.0,0
-103.898,0.5311,12.7773,0.0297,429.6963,0.0,0,12,8,1450000.0,0
-111.6613,0.3228,8.6411,0.2172,297.9601,0.1309,1,12,8,1450000.0,0
-117.7374,0.8988,9.4036,0.1904,221.4887,0.1011,0,12,8,1450000.0,0
-109.602,0.703,7.6597,0.522,241.8382,0.1354,0,12,8,1450000.0,0
-104.7684,0.4453,13.1492,0.2124,359.2552,0.0,0,12,8,1450000.0,0
-105.3775,0.6062,11.4846,0.2157,403.5517,0.0,1,12,8,1450000.0,0
-105.9546,0.6386,11.0967,0.3213,351.091,0.1818,0,12,8,1450000.0,0
-104.444,0.5076,10.7604,0.2307,306.4828,0.0,0,12,8,1450000.0,0
-105.7281,0.4996,10.9398,0.122,300.3421,0.0,1,12,8,1450000.0,0
-105.7847,0.2814,10.5978,0.1536,336.444,0.0,0,12,8,1450000.0,0
-104.1968,0.4077,13.2949,0.0191,398.5166,0.1818,0,12,8,1450000.0,0
-104.115,0.3759,10.6929,0.0952,431.1941,0.0,1,12,8,1450000.0,0
-103.7563,0.1889,12.1009,0.268,220.7969,0.0,0,12,8,1450000.0,0
-105.9067,0.6446,12.9887,0.3251,169.8224,0.0,1,12,8,1450000.0,0
-117.7568,0.1783,6.1009,0.1221,261.4322,0.0128,1,12,8,1450000.0,0
-110.0829,0.4688,6.9566,0.2276,233.9243,0.003,0,12,8,1450000.0,0
-105.7209,0.2809,11.1822,0.1938,331.7531,0.0,1,12,8,1450000.0,0
-105.4994,0.5615,10.5714,0.3077,332.2989,0.1818,0,12,8,1450000.0,0
-110.0756,1.0797,8.8567,0.5528,377.7293,0.137,2,12,8,1450000.0,0
-114.9983,0.328,6.3098,0.3993,255.7878,0.1373,0,12,8,1450000.0,0
-116.561,0.7824,6.5169,0.3167,218.8586,0.1853,2,12,8,1450000.0,0
-103.5687,0.1259,10.4927,0.2741,360.6442,0.0,0,12,8,1450000.0,0
-117.1181,0.4066,6.2094,0.4835,278.7332,0.0851,0,12,8,1450000.0,0
-105.2414,0.591,13.2909,0.0944,157.7175,0.0,0,12,8,1450000.0,0
-116.0191,0.5199,9.585,0.1827,234.0186,0.1336,0,12,8,1450000.0,0
-105.0087,0.3064,10.7576,0.2036,316.3266,0.0,0,12,8,1450000.0,0
-113.2957,1.2785,9.9481,0.1561,327.043,0.17,0,12,8,1450000.0,0
-110.5838,0.8402,6.5589,0.5717,259.827,0.0549,1,12,8,1450000.0,0
-110.3174,0.775,9.5896,0.2984,441.5351,0.1288,2,12,8,1450000.0,0
-107.8457,0.8755,8.5795,0.3154,156.7579,0.0213,0,12,8,1450000.0,0
-104.8344,0.3106,10.4757,0.091,198.2781,0.0,0,12,8,1450000.0,0
-115.1393,0.348,9.401,0.3967,453.5988,0.0147,0,12,8,1450000.0,0
-111.4811,0.3554,6.6591,0.3948,261.6032,0.0541,2,12,8,1450000.0,0
-115.1562,0.3954,8.5488,0.2397,273.0901,0.0859,1,12,8,1450000.0,0
-103.8794,0.188,10.7701,0.0464,288.4392,0.0,0,12,8,1450000.0,0
-104.1242,0.1863,10.3766,0.1599,277.1215,0.0,1,12,8,1450000.0,0
-114.8156,0.8912,5.6908,0.0922,256.3402,0.0074,2,12,8,1450000.0,0
-116.6371,0.9842,5.9868,0.5775,194.3378,0.1863,0,12,8,1450000.0,0
-105.1377,0.0974,12.223,0.2484,280.5459,0.0,0,12,8,1450000.0,0
-111.4665,0.8557,6.2036,0.1248,335.9109,0.0287,1,12,8,1450000.0,0
-105.5638,0.1291,12.199,0.0523,310.843,0.0,0,12,8,1450000.0,0
-103.8232,0.1545,12.2316,0.2222,215.1702,0.0,0,12,8,1450000.0,0
-114.2034,0.794,5.3813,0.1159,181.3937,0.0298,1,12,8,1450000.0,0
-111.4119,1.0429,5.1418,0.5422,231.9399,0.0178,0,12,8,1450000.0,0
-104.1445,0.1202,12.2943,0.1546,386.3091,0.0,1,12,8,1450000.0,0
-105.3184,0.2194,12.442,0.0728,337.3685,0.0,0,12,8,1450000.0,0
-111.5721,0.7188,8.5764,0.8512,172.8146,0.119,0,12,8,1450000.0,0
-115.1147,0.5824,8.7092,0.2999,360.971,0.1759,1,12,8,1450000.0,0
-115.1549,0.6599,6.0304,0.4046,215.1742,0.0838,1,12,8,1450000.0,0
-115.8841,0.2927,7.9745,0.5796,433.7506,0.0682,1,12,8,1450000.0,0
-110.8366,0.7764,7.9887,0.4247,411.3598,0.1001,1,12,8,1450000.0,0
-114.7673,0.5094,7.1446,0.6712,360.6743,0.1682,0,12,8,1450000.0,0
-111.5603,0.9106,7.4217,0.5602,387.099,0.1772,0,12,8,1450000.0,0
-114.405,0.6754,9.873,0.8561,236.3743,0.0329,1,12,8,1450000.0,0
-113.6017,0.2944,8.2905,0.4762,190.2149,0.1934,0,12,8,1450000.0,0
-103.6918,0.1382,11.6387,0.0873,452.8522,0.0,0,12,8,1450000.0,0
-103.8102,0.4208,13.0209,0.1956,436.8859,0.0,0,12,8,1450000.0,0
-107.6193,0.871,13.2051,0.5132,288.0819,0.0045,0,12,8,1450000.0,0
-104.1952,0.1323,10.993,0.0262,346.1004,0.0909,0,12,8,1450000.0,0
-108.7409,0.6652,9.4148,0.279,318.5455,0.1359,0,12,8,1450000.0,0
-107.9092,1.105,7.4512,0.6196,384.1648,0.1412,0,12,8,1450000.0,0
-111.6561,0.4934,7.942,0.1178,337.2522,0.1047,0,12,8,1450000.0,0
-110.3745,0.3811,6.2231,0.1516,329.0496,0.1816,0,12,8,1450000.0,0
-103.1098,1.1972,9.7823,0.3873,443.5953,0.0022,0,12,8,1450000.0,0
-113.1144,1.1039,8.1872,0.5558,265.288,0.1468,0,12,8,1450000.0,0
-105.8838,0.5071,11.3998,0.2951,293.1391,0.0,0,12,8,1450000.0,0
-108.7435,0.1994,9.3769,0.0488,442.6497,0.1908,1,12,8,1450000.0,0
-113.2669,0.3826,8.7666,0.4945,280.833,0.048,1,12,8,1450000.0,0
-116.007,0.2032,8.6608,0.1347,166.9742,0.0236,0,12,8,1450000.0,0
-103.3984,0.484,11.4083,0.0899,241.1599,0.1,0,12,8,1450000.0,0
-114.2643,0.7879,11.6874,0.8096,423.4661,0.1981,0,12,8,1450000.0,0
-117.4672,0.406,5.341,0.4259,468.4884,0.0875,0,12,8,1450000.0,0
-111.8372,0.261,6.6026,0.2074,318.9193,0.1062,0,12,8,1450000.0,0
-103.4481,0.3003,10.4674,0.251,331.1974,0.0,0,12,8,1450000.0,0
-110.8673,1.0902,7.1488,0.5407,339.4058,0.1183,1,12,8,1450000.0,0
-103.9062,0.3136,12.6533,0.283,449.564,0.1818,0,12,8,1450000.0,0
-111.3216,0.8064,6.9064,0.4021,181.0409,0.0228,0,12,8,1450000.0,0
-103.266,1.028,10.2533,0.5274,232.6077,0.0525,0,12,8,1450000.0,0
-110.3258,0.6794,5.4328,0.0854,347.4042,0.0185,1,12,8,1450000.0,0
-104.7286,0.3615,13.0308,0.1469,396.9377,0.0,1,12,8,1450000.0,0
-106.0837,0.2413,13.1302,0.2034,237.6845,0.0,0,12,8,1450000.0,0
-104.6174,0.1663,11.3128,0.1788,454.0,0.0,0,12,8,1450000.0,0
-111.7548,1.2251,8.5729,0.5077,365.8014,0.0738,0,12,8,1450000.0,0
-116.5199,0.4979,6.7804,0.5044,262.3536,0.1764,0,12,8,1450000.0,0
-103.5708,0.4579,13.4376,0.245,338.7602,0.1,0,12,8,1450000.0,0
-104.9761,0.2265,13.4141,0.1879,463.2227,0.0,0,12,8,1450000.0,0
-104.5455,0.3154,7.5918,0.5398,214.064,0.0493,1,12,8,1450000.0,0
-103.5172,0.5834,6.6023,0.0705,193.9015,0.0511,1,12,8,1450000.0,0
-114.0651,0.3509,5.9639,0.2873,209.1436,0.0442,0,12,8,1450000.0,0
-106.4141,0.5941,12.6219,0.2589,390.6034,0.1,0,12,8,1450000.0,0
-114.1388,0.9707,7.9386,0.5793,223.2428,0.0827,0,12,8,1450000.0,0
