meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-131.3361,6.4625,-8.4749,4.5257,451.1154,0.2727,0,12,8,1450000.0,2
-136.0078,6.1881,-12.876,5.3263,459.4132,0.0,0,12,8,1450000.0,2
-135.1137,10.8427,-11.8665,9.7943,463.0247,0.0,0,12,8,1450000.0,2
-130.5573,3.5107,-8.2304,2.8278,483.6154,0.1,0,12,8,1450000.0,2
-134.1447,2.0465,-11.604,1.7188,506.9692,0.0,0,12,8,1450000.0,2
-132.1861,16.191,-8.0174,12.9497,520.0586,0.2,0,12,8,1450000.0,2
-133.6426,17.804,-11.5571,13.2081,530.0749,0.09,0,12,8,1450000.0,2
-130.3309,0.0758,-7.2886,0.0674,545.848,0.0,0,12,8,1450000.0,2
-130.5237,7.7749,-8.1114,6.238,554.9512,0.0,0,12,8,1450000.0,2
-130.9144,9.7604,-7.6374,6.0893,577.4104,0.0,0,12,8,1450000.0,2
-132.058,1.5993,-9.0676,1.4829,583.1262,0.0,0,12,8,1450000.0,2
-133.329,2.1313,-10.8401,1.623,596.6445,0.0,0,12,8,1450000.0,2
-135.3338,8.3014,-12.0614,5.9572,605.0214,0.09,0,12,8,1450000.0,2
-130.6683,0.9923,-8.2205,0.8555,609.8399,0.0,0,12,8,1450000.0,2
-130.4439,18.1049,-7.0613,14.2554,627.6667,0.0,0,12,8,1450000.0,2
-133.6632,4.1811,-10.6577,3.4944,646.3174,0.1667,0,12,8,1450000.0,2
-131.2304,3.9669,-9.5329,2.8167,664.6355,0.1667,0,12,8,1450000.0,2
-131.032,0.2027,-8.3614,0.1699,-37.2788,0.0,0,12,8,1450000.0,2
-133.2637,0.5185,-10.3143,0.5577,-32.6654,0.0,0,12,8,1450000.0,2
-130.1503,7.5089,-7.4016,6.0314,-28.8201,0.0,0,12,8,1450000.0,2
-132.5417,1.6548,-9.0373,1.4166,-26.599,0.0,0,12,8,1450000.0,2
-131.3876,1.7149,-9.5489,1.3496,-23.4599,0.0,0,12,8,1450000.0,2
-132.6913,0.0907,-10.1716,0.061,-22.276,0.0,0,12,8,1450000.0,2
-135.5917,0.3811,-12.8294,0.3299,-21.5853,0.0,0,12,8,1450000.0,2
-130.2761,0.5524,-7.0545,0.4717,-19.9105,0.0,0,12,8,1450000.0,2
-131.1476,0.3063,-8.848,0.2244,-13.2585,0.0,0,12,8,1450000.0,2
-133.6785,0.6481,-9.9102,0.5398,-2.9249,0.0,0,12,8,1450000.0,2
-130.6319,9.1559,-8.0729,7.9153,2.7008,0.0,0,12,8,1450000.0,2
-132.1063,2.2617,-10.5388,1.6795,4.655,0.0,0,12,8,1450000.0,2
-130.657,0.2488,-7.9893,0.2001,6.5387,0.0,0,12,8,1450000.0,2
-131.253,0.189,-8.2025,0.1653,12.5985,0.0,0,12,8,1450000.0,2
-130.5422,18.6099,-8.1558,13.3698,19.2234,0.0,0,12,8,1450000.0,2
-130.317,0.2264,-7.5,0.1686,21.9377,0.0,0,12,8,1450000.0,2
-130.1049,2.6375,-7.0257,2.2115,32.0789,0.0,0,12,8,1450000.0,2
-131.1883,0.7806,-8.2486,0.5283,34.6336,0.0,0,12,8,1450000.0,2
-131.0636,5.6786,-9.5604,4.0103,48.6177,0.0,0,12,8,1450000.0,2
-130.4559,0.1717,-8.3067,0.1266,54.0291,0.0,0,12,8,1450000.0,2
-133.4682,9.8194,-9.5096,6.456,61.6725,0.0,0,12,8,1450000.0,2
-131.7337,0.4566,-8.7364,0.2946,64.8337,0.0,0,12,8,1450000.0,2
-133.4457,0.362,-10.8401,0.3161,74.3705,0.0,0,12,8,1450000.0,2
-134.4976,1.6998,-12.0548,1.4332,85.7215,0.0,0,12,8,1450000.0,2
-131.2486,1.6953,-8.0174,1.4304,88.8555,0.0,0,12,8,1450000.0,2
-131.3792,7.7151,-8.3858,5.8559,94.0758,0.0,0,12,8,1450000.0,2
-131.7952,0.3869,-9.4998,0.2254,104.3275,0.0,0,12,8,1450000.0,2
-130.6314,40.4144,-7.9965,32.0016,125.1196,0.0,0,12,8,1450000.0,2
-131.0222,0.1613,-9.0177,0.1434,132.3391,0.0,0,12,8,1450000.0,2
-130.7638,1.1209,-7.6127,0.7282,160.6876,0.0,0,12,8,1450000.0,2
-134.5795,0.48,-10.6461,0.3415,170.0186,0.0,0,12,8,1450000.0,2
-132.2717,1.4,-8.7117,1.1034,182.3031,0.0,0,12,8,1450000.0,2
-131.9967,0.8422,-9.1632,0.5493,185.4983,0.0,0,12,8,1450000.0,2
-129.7822,1.7892,-6.5901,1.5151,188.9121,0.0,0,12,8,1450000.0,2
-131.7443,0.1187,-7.5689,0.1023,194.8949,0.0,0,12,8,1450000.0,2
-131.6014,0.6724,-8.0556,0.5169,206.711,0.0,0,12,8,1450000.0,2
-130.9807,0.4199,-8.4088,0.3268,214.0618,0.0,0,12,8,1450000.0,2
-135.3333,10.3846,-12.7074,6.1443,225.8063,0.1667,0,12,8,1450000.0,2
-132.5414,1.7076,-9.0569,1.2362,234.589,0.1667,0,12,8,1450000.0,2
-132.4421,2.4207,-9.5466,1.9348,243.424,0.0,0,12,8,1450000.0,2
-132.4817,1.4556,-8.957,0.8669,247.4445,0.0,0,12,8,1450000.0,2
-132.7243,3.7839,-10.4229,3.2696,253.4537,0.1,0,12,8,1450000.0,2
-131.629,5.6455,-9.6611,3.3809,262.9574,0.2,0,12,8,1450000.0,2
-131.3832,5.1642,-8.2535,4.0458,268.8215,0.0,0,12,8,1450000.0,2
-133.9192,0.9624,-10.3135,0.702,279.8974,0.0,0,12,8,1450000.0,2
-131.5717,16.2667,-8.3656,13.8842,296.3102,0.1,0,12,8,1450000.0,2
-134.0908,31.212,-10.9604,29.742,304.4495,0.1,0,12,8,1450000.0,2
-133.2576,2.7066,-10.3559,2.6981,310.4402,0.0,0,12,8,1450000.0,2
-130.0322,4.7545,-7.3416,3.5496,322.2483,0.0,0,12,8,1450000.0,2
-130.8362,0.167,-7.437,0.1538,338.4325,0.2727,0,12,8,1450000.0,2
-132.6489,4.3779,-9.8085,3.0539,344.7431,0.0,0,12,8,1450000.0,2
-130.9451,1.0337,-8.4682,0.8793,358.7244,0.0,0,12,8,1450000.0,2
-132.017,0.4432,-9.7766,0.2711,373.1434,0.0,0,12,8,1450000.0,2
-134.6695,2.0694,-11.4309,2.0149,386.0024,0.09,0,12,8,1450000.0,2
-132.4118,1.5108,-9.6961,1.522,394.1615,0.0,0,12,8,1450000.0,2
-129.174,5.4197,-5.9778,4.067,431.3933,0.0,0,12,8,1450000.0,2
-130.2439,9.7259,-7.4512,8.2974,442.0027,0.0,0,12,8,1450000.0,2
-133.4974,1.0116,-10.4928,0.7605,446.1829,0.1,0,12,8,1450000.0,2
-131.3903,2.3034,-8.1458,1.903,456.7938,0.0,0,12,8,1450000.0,2
-130.3044,1.7708,-7.3921,1.6171,461.0324,0.0,0,12,8,1450000.0,2
-133.4573,3.8202,-11.8769,2.492,467.9175,0.0,0,12,8,1450000.0,2
-131.5107,2.619,-9.03,1.9254,478.0009,0.1667,0,12,8,1450000.0,2
-134.3273,1.9784,-10.1915,1.5784,496.0332,0.1,0,12,8,1450000.0,2
-131.9197,4.4967,-8.5023,4.1995,503.6113,0.0,0,12,8,1450000.0,2
-134.9155,19.311,-12.3583,16.0615,511.8247,0.0,0,12,8,1450000.0,2
-131.2265,1.913,-8.3475,1.5698,525.2368,0.0,0,12,8,1450000.0,2
-132.4057,7.0945,-9.5538,6.4739,555.4185,0.09,0,12,8,1450000.0,2
-131.136,5.2849,-8.1187,2.8096,-57.3888,0.0,0,12,8,1450000.0,2
-134.363,0.02,-11.0958,0.0141,-53.3853,0.0,0,12,8,1450000.0,2
-132.8061,6.8317,-9.8856,5.8763,-51.1912,0.0,0,12,8,1450000.0,2
-132.3979,1.0538,-9.5177,0.7226,-41.8373,0.0,0,12,8,1450000.0,2
-132.1795,0.2824,-9.4469,0.2286,-38.6404,0.0,0,12,8,1450000.0,2
-131.8924,2.1923,-8.4119,1.7087,-34.1714,0.0,0,12,8,1450000.0,2
-132.1251,1.6889,-9.1136,1.5071,-32.423,0.0,0,12,8,1450000.0,2
-133.7157,2.243,-10.912,1.7327,-27.0742,0.0,0,12,8,1450000.0,2
-133.8645,8.049,-10.9469,6.8795,-19.564,0.0,0,12,8,1450000.0,2
-129.8398,1.0383,-7.1089,0.7769,-12.219,0.0,0,12,8,1450000.0,2
-129.8952,2.2496,-6.7602,1.7617,-8.4616,0.0,0,12,8,1450000.0,2
-133.9405,1.5313,-11.2339,1.0063,-0.5906,0.0,0,12,8,1450000.0,2
-130.2284,0.1855,-7.6294,0.1634,2.1774,0.0,0,12,8,1450000.0,2
-130.6699,1.3929,-9.0216,1.0922,8.7543,0.0,0,12,8,1450000.0,2
-130.6611,0.9132,-7.2007,0.767,10.2534,0.0,0,12,8,1450000.0,2
-131.3558,1.7975,-7.9691,1.3753,14.4954,0.0,0,12,8,1450000.0,2
-133.0203,2.402,-9.7031,1.9938,24.0775,0.0,0,12,8,1450000.0,2
-131.5825,0.2367,-9.2518,0.2043,27.9326,0.0,0,12,8,1450000.0,2
-128.7681,0.6358,-6.8193,0.6134,30.9103,0.0,0,12,8,1450000.0,2
-130.0776,1.6078,-7.386,1.5484,37.9721,0.0,0,12,8,1450000.0,2
-131.73,4.7694,-9.4553,4.1244,43.0185,0.0,0,12,8,1450000.0,2
-129.8025,0.7696,-7.1671,0.5105,59.2454,0.0,0,12,8,1450000.0,2
-131.5372,1.2175,-9.0059,1.1703,63.2932,0.0,0,12,8,1450000.0,2
-131.0102,0.6885,-8.1236,0.5369,71.6061,0.0,0,12,8,1450000.0,2
-131.6727,0.0843,-9.1394,0.0692,74.7886,0.0,0,12,8,1450000.0,2
-132.3739,1.1352,-8.6068,0.9861,86.9456,0.0,0,12,8,1450000.0,2
-132.6039,5.6276,-9.364,4.9024,100.8049,0.0,0,12,8,1450000.0,2
-132.9244,2.488,-9.2795,2.2459,104.8992,0.0,0,12,8,1450000.0,2
-132.6431,0.5741,-9.6741,0.4753,124.6498,0.0,0,12,8,1450000.0,2
-131.4353,0.5016,-8.3391,0.4114,140.9825,0.0,0,12,8,1450000.0,2
-130.2708,0.606,-6.5101,0.4911,146.374,0.0,0,12,8,1450000.0,2
-131.916,0.0366,-9.4191,0.035,153.8346,0.0,0,12,8,1450000.0,2
-130.3661,6.0362,-7.6234,4.9519,161.8219,0.0,0,12,8,1450000.0,2
-134.4375,0.0262,-11.421,0.0232,187.0637,0.0,0,12,8,1450000.0,2
-131.8287,0.4845,-8.858,0.4432,199.2594,0.0,0,12,8,1450000.0,2
-131.5932,0.3709,-8.7356,0.3579,210.2872,0.0,0,12,8,1450000.0,2
-132.5873,0.102,-9.8175,0.0685,212.4808,0.0,0,12,8,1450000.0,2
-135.5142,45.0,-12.6483,31.8113,217.867,0.0,0,12,8,1450000.0,2
-133.5239,2.1742,-10.4823,1.8612,227.105,0.0,0,12,8,1450000.0,2
-131.5465,0.7393,-9.4491,0.5832,231.6742,0.0,0,12,8,1450000.0,2
-133.4836,44.8056,-10.1134,45.2664,246.5134,0.0,0,12,8,1450000.0,2
-132.3643,23.1937,-9.7336,19.9779,251.5174,0.09,0,12,8,1450000.0,2
-135.3663,0.6559,-11.8205,0.5063,258.6149,0.0,0,12,8,1450000.0,2
-132.9928,0.3093,-10.7187,0.294,265.6654,0.0,0,12,8,1450000.0,2
-132.8081,8.0424,-9.4856,6.1384,289.5261,0.0,0,12,8,1450000.0,2
-132.9072,0.4545,-9.8004,0.3373,305.2315,0.1667,0,12,8,1450000.0,2
-133.9507,16.9507,-11.2601,15.6424,321.6981,0.0,0,12,8,1450000.0,2
-134.534,3.4339,-10.6861,2.5465,330.7141,0.0,0,12,8,1450000.0,2
-131.4457,7.9451,-8.8619,7.2963,338.303,0.0,0,12,8,1450000.0,2
-129.8694,2.2931,-6.7402,2.027,357.5002,0.0,0,12,8,1450000.0,2
-131.3965,2.5269,-8.5372,1.9229,387.906,0.0,0,12,8,1450000.0,2
-134.5094,14.9483,-11.0593,12.3466,403.1716,0.0,0,12,8,1450000.0,2
-132.7799,45.0,-10.1012,35.1528,408.7911,0.0,0,12,8,1450000.0,2
-130.8724,0.4133,-8.5848,0.3411,423.5399,0.0,0,12,8,1450000.0,2
-129.5298,13.863,-7.3309,13.0495,426.3219,0.1667,0,12,8,1450000.0,2
-130.6511,0.8927,-6.8345,0.7142,432.7261,0.0,0,12,8,1450000.0,2
-131.3548,0.7849,-9.3702,0.6613,438.1337,0.0,0,12,8,1450000.0,2
-133.0349,2.0502,-10.6923,1.858,454.0652,0.0,0,12,8,1450000.0,2
-130.2722,9.0159,-7.6033,6.6852,471.4089,0.0,0,12,8,1450000.0,2
-135.4039,0.5209,-12.7466,0.4741,489.2728,0.0,0,12,8,1450000.0,2
-129.6836,0.634,-6.672,0.4964,501.2238,0.0,0,12,8,1450000.0,2
-133.3337,1.3978,-9.9099,1.094,512.2395,0.0909,0,12,8,1450000.0,2
-134.7155,18.9059,-11.4695,12.5165,543.9146,0.3,0,12,8,1450000.0,2
-133.0057,3.8336,-11.6503,3.0238,564.0938,0.0,0,12,8,1450000.0,2
-133.3252,16.2444,-10.8797,12.2464,569.2092,0.0,0,12,8,1450000.0,2
-134.0955,0.147,-11.2056,0.1289,579.91,0.0,0,12,8,1450000.0,2
-130.9159,1.8165,-7.713,1.5352,610.4052,0.0,0,12,8,1450000.0,2
-136.3557,0.4599,-12.5515,0.439,-20.7995,0.0,0,12,8,1450000.0,2
-132.452,24.9418,-9.5339,19.9191,-18.8913,0.0,0,12,8,1450000.0,2
-133.3589,1.5585,-10.9091,1.4044,-15.9248,0.0,0,12,8,1450000.0,2
-132.0788,2.3211,-9.7069,1.705,-9.7631,0.0,0,12,8,1450000.0,2
-129.9721,1.2363,-8.8272,0.862,-8.366,0.0,0,12,8,1450000.0,2
-131.6792,0.3174,-8.0264,0.2558,-0.7075,0.0,0,12,8,1450000.0,2
-134.5549,28.849,-11.8664,22.7321,4.161,0.0,0,12,8,1450000.0,2
-131.8545,0.738,-9.0464,0.7721,9.9629,0.0,0,12,8,1450000.0,2
-130.6899,12.7695,-8.2797,9.3982,14.6667,0.0,0,12,8,1450000.0,2
-131.0451,3.8403,-8.9655,2.6097,20.7757,0.0,0,12,8,1450000.0,2
-132.7692,1.0201,-11.0928,0.8173,22.444,0.0,0,12,8,1450000.0,2
-133.8579,20.4007,-9.942,17.6318,26.9787,0.0,0,12,8,1450000.0,2
-130.3521,1.028,-8.0066,0.9318,34.2443,0.0,0,12,8,1450000.0,2
-130.8591,1.419,-8.0538,1.0767,36.5976,0.0,0,12,8,1450000.0,2
-132.8616,0.5074,-10.5697,0.4516,39.5129,0.0,0,12,8,1450000.0,2
-132.2887,0.3682,-9.213,0.2942,42.3318,0.0,0,12,8,1450000.0,2
-131.2195,0.0361,-8.3097,0.0298,50.3021,0.0,0,12,8,1450000.0,2
-133.9839,3.338,-10.8839,2.5024,58.7648,0.0,0,12,8,1450000.0,2
-133.9188,0.5377,-12.4502,0.4285,72.5477,0.0,0,12,8,1450000.0,2
-131.8688,0.456,-9.0909,0.2781,78.3124,0.0,0,12,8,1450000.0,2
-130.2379,1.9983,-8.0939,2.0336,87.9237,0.0,0,12,8,1450000.0,2
-133.6579,2.6768,-9.8569,2.1263,91.7578,0.0,0,12,8,1450000.0,2
-131.1226,1.2363,-8.421,0.7971,103.3445,0.0,0,12,8,1450000.0,2
-131.9984,1.9858,-9.5183,1.5146,107.7799,0.0,0,12,8,1450000.0,2
-131.006,0.1086,-7.756,0.0977,113.6936,0.0,0,12,8,1450000.0,2
-130.8116,0.4788,-8.6271,0.3483,120.607,0.0,0,12,8,1450000.0,2
-129.8784,0.1496,-7.9858,0.1231,125.8867,0.0,0,12,8,1450000.0,2
-129.1971,1.4474,-7.1622,1.1911,132.818,0.0,0,12,8,1450000.0,2
-130.0139,0.0307,-7.3254,0.0268,147.8174,0.0,0,12,8,1450000.0,2
-132.5174,0.7224,-9.0927,0.5223,153.243,0.0,0,12,8,1450000.0,2
-133.2466,0.1069,-10.7028,0.0916,159.6756,0.0,0,12,8,1450000.0,2
-129.6682,1.403,-7.5011,1.1429,171.0062,0.0,0,12,8,1450000.0,2
-133.5039,5.8225,-9.7981,5.0655,188.4055,0.0,0,12,8,1450000.0,2
-131.0984,0.6228,-8.4067,0.5081,198.5241,0.0,0,12,8,1450000.0,2
-129.4753,0.3111,-7.7086,0.265,208.1493,0.0,0,12,8,1450000.0,2
-129.7352,2.0658,-6.3308,1.7331,214.0835,0.0,0,12,8,1450000.0,2
-133.5383,0.0252,-9.9849,0.0176,232.9106,0.0,0,12,8,1450000.0,2
-130.1319,2.4083,-8.3237,2.2056,238.8195,0.0,0,12,8,1450000.0,2
-136.4878,5.2763,-14.1906,4.3543,247.5882,0.0,0,12,8,1450000.0,2
-132.0182,0.8675,-8.8437,0.6784,267.9438,0.0,0,12,8,1450000.0,2
-131.6849,0.1739,-7.5103,0.1238,271.9554,0.0,0,12,8,1450000.0,2
-130.6013,1.5566,-7.6422,1.1694,302.7091,0.0,0,12,8,1450000.0,2
-129.8847,8.7674,-6.5752,7.5038,306.7864,0.0,0,12,8,1450000.0,2
-132.0363,0.5264,-9.5074,0.4648,315.9283,0.0,0,12,8,1450000.0,2
-130.6704,9.2183,-8.6228,7.0766,328.6928,0.2,0,12,8,1450000.0,2
-131.1161,0.1798,-8.556,0.1499,337.1484,0.0,0,12,8,1450000.0,2
-130.0462,1.2471,-7.3619,0.9513,350.2471,0.0,0,12,8,1450000.0,2
-130.6435,0.5366,-8.1278,0.472,367.2076,0.1,0,12,8,1450000.0,2
-133.5609,44.8995,-11.1164,34.4792,372.2774,0.0,0,12,8,1450000.0,2
-129.8233,4.2457,-7.3448,3.8636,384.4576,0.0,0,12,8,1450000.0,2
-131.9722,2.9228,-8.8164,2.0194,395.2487,0.0,0,12,8,1450000.0,2
-131.9097,3.9664,-9.4619,3.0109,402.9593,0.2,0,12,8,1450000.0,2
-136.8753,32.5644,-13.6981,22.9338,427.0445,0.0,0,12,8,1450000.0,2
-129.5873,0.5058,-6.3742,0.3691,435.7029,0.0,0,12,8,1450000.0,2
-133.4317,0.3504,-10.3135,0.2409,445.4799,0.0,0,12,8,1450000.0,2
-132.0196,8.372,-9.6808,7.4316,452.1132,0.0,0,12,8,1450000.0,2
-133.6484,3.8937,-10.6863,3.2978,477.758,0.0,0,12,8,1450000.0,2
-130.0718,1.5084,-7.5396,1.231,482.1564,0.0,0,12,8,1450000.0,2
-135.0907,2.8403,-12.0477,2.3401,493.4405,0.0,0,12,8,1450000.0,2
-130.2808,3.7341,-7.748,3.3061,497.6938,0.0,0,12,8,1450000.0,2
-131.0475,0.1029,-7.8652,0.0755,516.2895,0.0,0,12,8,1450000.0,2
-131.0398,1.1868,-8.1808,0.8427,539.9037,0.0,0,12,8,1450000.0,2
-131.6781,3.441,-9.3121,2.6227,560.1009,0.1,0,12,8,1450000.0,2
-130.6811,0.1144,-8.0843,0.1012,565.987,0.2727,0,12,8,1450000.0,2
-131.7896,5.0587,-8.3482,4.344,578.2172,0.0,0,12,8,1450000.0,2
-132.8713,20.7946,-9.8598,16.6238,600.1772,0.0,0,12,8,1450000.0,2
-131.318,9.2027,-9.1326,6.5823,612.1854,0.0,0,12,8,1450000.0,2
-134.6795,7.4201,-10.8759,5.751,-55.086,0.0,0,12,8,1450000.0,2
-131.1977,0.0419,-8.252,0.0279,-51.7044,0.0,0,12,8,1450000.0,2
-131.387,4.0543,-9.7269,3.2182,-47.0457,0.0,0,12,8,1450000.0,2
-131.2904,0.0834,-9.0412,0.0638,-44.5447,0.0,0,12,8,1450000.0,2
-130.7833,2.1469,-8.608,1.7673,-37.4563,0.0,0,12,8,1450000.0,2
-131.5033,0.4258,-8.3708,0.3723,-33.1859,0.0,0,12,8,1450000.0,2
-137.2584,5.2058,-13.5356,4.1063,-32.4753,0.0,0,12,8,1450000.0,2
-133.6015,0.1662,-10.0166,0.1354,-30.7025,0.0,0,12,8,1450000.0,2
-132.9642,0.359,-9.6314,0.2336,-28.5243,0.0,0,12,8,1450000.0,2
-133.9144,0.2353,-10.0515,0.1922,-24.8851,0.0,0,12,8,1450000.0,2
-131.1298,0.3114,-8.2454,0.2178,-22.4856,0.0,0,12,8,1450000.0,2
-133.9069,0.4878,-11.4267,0.3582,-21.1341,0.0,0,12,8,1450000.0,2
-131.6945,0.9416,-9.1918,0.7921,-3.9199,0.0,0,12,8,1450000.0,2
-132.9009,3.4013,-10.2967,2.8441,-1.0193,0.0,0,12,8,1450000.0,2
-130.1116,0.5748,-7.0669,0.4848,2.7568,0.0,0,12,8,1450000.0,2
-132.054,0.4519,-9.3412,0.3752,8.1875,0.0,0,12,8,1450000.0,2
-132.9479,0.1146,-9.8993,0.1117,24.541,0.0,0,12,8,1450000.0,2
-131.4123,1.1186,-8.7036,0.8308,32.7072,0.0,0,12,8,1450000.0,2
-131.4094,1.1664,-9.3104,1.0013,37.9785,0.0,0,12,8,1450000.0,2
-132.3329,1.2265,-9.2209,1.0424,46.9314,0.0,0,12,8,1450000.0,2
-135.6302,0.3884,-12.9243,0.3351,53.2131,0.0,0,12,8,1450000.0,2
-132.7095,0.104,-10.4041,0.0974,61.1435,0.0,0,12,8,1450000.0,2
-133.8503,0.1285,-10.8786,0.1254,71.3326,0.0,0,12,8,1450000.0,2
-131.9687,0.829,-8.8296,0.681,79.2347,0.0,0,12,8,1450000.0,2
-129.382,1.052,-7.4525,0.9212,83.8187,0.0,0,12,8,1450000.0,2
-131.9934,1.1789,-9.3866,1.0432,85.4025,0.0,0,12,8,1450000.0,2
-132.0978,1.0267,-8.6659,0.7415,91.4922,0.0,0,12,8,1450000.0,2
-130.5903,3.4769,-8.2067,2.3792,100.9304,0.0,0,12,8,1450000.0,2
-131.2497,2.3414,-9.0288,2.0966,105.3859,0.0,0,12,8,1450000.0,2
-136.9392,4.9654,-13.4766,3.8308,109.3535,0.0,0,12,8,1450000.0,2
-131.7389,0.3485,-7.9269,0.2951,112.207,0.0,0,12,8,1450000.0,2
-130.9886,0.5427,-8.1817,0.4734,123.053,0.0,0,12,8,1450000.0,2
-132.1997,0.5162,-9.4543,0.4262,130.8928,0.0,0,12,8,1450000.0,2
-131.4493,0.821,-9.1034,0.7062,135.053,0.0,0,12,8,1450000.0,2
-129.6919,0.1518,-6.5089,0.1231,146.6351,0.0,0,12,8,1450000.0,2
-130.9772,0.3348,-7.8069,0.2789,153.7064,0.0,0,12,8,1450000.0,2
-131.4004,0.9974,-8.9963,0.6404,169.3072,0.0,0,12,8,1450000.0,2
-132.1428,0.1862,-9.4104,0.1433,193.865,0.0,0,12,8,1450000.0,2
-130.7952,3.3987,-7.4796,2.8533,199.1511,0.0,0,12,8,1450000.0,2
-130.2665,5.2308,-7.175,4.312,207.7886,0.0,0,12,8,1450000.0,2
-135.8346,3.3067,-12.5194,3.0591,218.487,0.0909,0,12,8,1450000.0,2
-131.0507,1.3335,-7.7573,1.1353,226.8199,0.0,0,12,8,1450000.0,2
-132.2742,45.0,-9.7628,32.7258,236.8671,0.0,0,12,8,1450000.0,2
