meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-105.3333,0.0000,3.4167,0.0000,2872.7488,1.0000,15,10,5,0.0000,1
-105.5000,0.0000,2.8125,0.0000,2872.0496,1.0000,19,10,5,0.0000,1
-106.0000,0.0000,3.2000,0.0000,2862.4028,1.0000,72,10,5,0.0000,1
-106.2500,0.0000,3.0000,0.0000,2860.5154,1.0000,76,10,5,0.0000,1
-105.8000,0.0000,3.3000,0.0000,2859.4668,1.0000,81,10,5,0.0000,1
-106.2500,0.0000,3.1875,0.0000,2860.5154,1.0000,85,10,5,0.0000,1
-106.0000,0.0000,3.5000,0.0000,2857.7891,1.0000,90,10,5,0.0000,1
-106.0000,0.0000,3.2500,0.0000,2857.8940,1.0000,94,10,5,0.0000,1
-106.0000,0.0000,3.8000,0.0000,2857.7891,1.0000,99,10,5,0.0000,1
-106.2500,0.0000,3.8125,0.0000,2856.8455,1.0000,103,10,5,0.0000,1
-106.0000,0.0000,3.6875,0.0000,2857.3696,1.0000,107,10,5,0.0000,1
-106.0000,0.0000,4.0000,0.0000,2851.4976,1.0000,144,10,5,0.0000,1
-106.5000,0.0000,3.6250,0.0000,2850.0295,1.0000,148,10,5,0.0000,1
-106.6000,0.0000,3.5500,0.0000,2850.6587,1.0000,153,10,5,0.0000,1
-106.2500,0.0000,3.3125,0.0000,2851.0781,1.0000,157,10,5,0.0000,1
-106.0000,0.0000,3.4500,0.0000,2849.4004,1.0000,162,10,5,0.0000,1
-107.0000,0.0000,3.5000,0.0000,2848.9810,1.0000,166,10,5,0.0000,1
-106.6000,0.0000,3.6500,0.0000,2848.5615,1.0000,171,10,5,0.0000,1
-106.5000,0.0000,3.6875,0.0000,2847.4080,1.0000,175,10,5,0.0000,1
-107.0000,0.0000,3.8750,0.0000,2846.8838,1.0000,179,10,5,0.0000,1
-106.6000,0.0000,3.7500,0.0000,2846.4644,1.0000,184,10,5,0.0000,1
-106.5000,0.0000,3.8125,0.0000,2844.7866,1.0000,188,10,5,0.0000,1
-106.8000,0.0000,3.4500,0.0000,2843.9478,1.0000,193,10,5,0.0000,1
-106.2500,0.0000,3.2500,0.0000,2844.2622,1.0000,197,10,5,0.0000,1
-106.4000,0.0000,3.1000,0.0000,2842.6895,1.0000,202,10,5,0.0000,1
-106.7500,0.0000,3.4375,0.0000,2842.6895,1.0000,206,10,5,0.0000,1
-106.8000,0.0000,3.4000,0.0000,2842.2700,1.0000,211,10,5,0.0000,1
-107.2000,0.0000,3.4000,0.0000,2842.6895,1.0000,216,10,5,0.0000,1
-107.0000,0.0000,3.6875,0.0000,2842.1650,1.0000,220,10,5,0.0000,1
-107.0000,0.0000,3.7500,0.0000,2843.5281,1.0000,225,10,5,0.0000,1
-107.0000,0.0000,3.8125,0.0000,2840.5923,1.0000,229,10,5,0.0000,1
-107.0000,0.0000,3.8500,0.0000,2839.7534,1.0000,234,10,5,0.0000,1
-106.7500,0.0000,3.8125,0.0000,2839.0193,1.0000,238,10,5,0.0000,1
-106.8000,0.0000,3.8500,0.0000,2838.4951,1.0000,243,10,5,0.0000,1
-107.0000,0.0000,3.8750,0.0000,2839.5437,1.0000,247,10,5,0.0000,1
-107.0000,0.0000,3.6875,0.0000,2838.4951,1.0000,251,10,5,0.0000,1
-107.0000,0.0000,3.7000,0.0000,2839.3340,1.0000,256,10,5,0.0000,1
-107.0000,0.0000,4.0000,0.0000,2836.9226,1.0000,260,10,5,0.0000,1
-106.6000,0.0000,3.6000,0.0000,2835.1399,1.0000,265,10,5,0.0000,1
-106.5000,0.0000,4.2500,0.0000,2834.3010,1.0000,269,10,5,0.0000,1
-106.8000,0.0000,4.0500,0.0000,2834.3010,1.0000,274,10,5,0.0000,1
-106.5000,0.0000,3.9375,0.0000,2833.7769,1.0000,278,10,5,0.0000,1
-106.6000,0.0000,3.9000,0.0000,2834.3010,1.0000,283,10,5,0.0000,1
-107.2000,0.0000,3.9000,0.0000,2833.4622,1.0000,288,10,5,0.0000,1
-107.0000,0.0000,3.9375,0.0000,2834.3010,1.0000,292,10,5,0.0000,1
-107.0000,0.0000,3.7500,0.0000,2832.2039,1.0000,297,10,5,0.0000,1
-107.0000,0.0000,3.8750,0.0000,2831.6794,1.0000,301,10,5,0.0000,1
-104.0000,0.0000,1.2500,0.0000,349.1758,0.6667,0,10,5,289000.0000,1
-104.0000,0.0000,5.0000,0.0417,337.2920,0.2500,0,10,5,289000.0000,1
-102.0000,1.0000,1.3750,0.0156,328.2043,0.5000,1,10,5,289000.0000,1
-106.0000,0.0000,-1.0000,0.0000,2825.9124,1.0000,4,10,5,0.0000,1
-107.4375,0.0000,-0.9375,0.0000,2823.8152,1.0000,8,10,5,0.0000,1
-102.0000,0.0000,0.7500,0.0000,326.1071,0.8667,0,10,5,289000.0000,1
-103.0000,0.6667,0.7500,0.0000,326.1071,0.2500,0,10,5,289000.0000,1
-107.3000,0.0000,-0.9000,0.0000,2821.7180,1.0000,5,10,5,0.0000,1
-102.5000,0.2500,0.6250,0.0156,326.1071,0.8000,0,10,5,289000.0000,1
-103.0000,0.5000,0.6250,0.0156,326.6314,0.0000,0,10,5,289000.0000,1
-106.8125,0.0000,-1.0625,0.0000,2820.6694,1.0000,4,10,5,0.0000,1
-102.0000,0.0000,0.7500,0.0000,326.1071,0.9000,0,10,5,289000.0000,1
-106.1250,0.0000,-0.6250,0.0000,2820.6694,1.0000,4,10,5,0.0000,1
-106.6875,0.0000,-0.6875,0.0000,2819.0967,1.0000,8,10,5,0.0000,1
-103.5000,0.2500,0.3750,0.0156,324.0100,0.8462,0,10,5,289000.0000,1
-105.5833,0.0000,-0.5833,0.0000,2817.5237,1.0000,4,10,5,0.0000,1
-106.8000,0.0000,-0.4000,0.0000,2816.6851,1.0000,9,10,5,0.0000,1
-104.0000,0.0000,0.2500,0.0000,321.9128,0.9167,2,10,5,289000.0000,1
-103.3333,0.2222,0.2500,0.0000,322.6119,0.5000,0,10,5,289000.0000,1
-106.6250,0.0000,-0.6250,0.0000,2812.8049,1.0000,4,10,5,0.0000,1
-103.0000,0.0000,0.0000,0.0000,321.9128,0.7500,0,10,5,289000.0000,1
-106.0000,0.0000,-0.5000,0.0000,2811.7566,1.0000,5,10,5,0.0000,1
-106.1875,0.0000,-0.4375,0.0000,2811.7566,1.0000,9,10,5,0.0000,1
-103.0000,0.0000,0.2500,0.0000,326.1071,0.9231,1,10,5,289000.0000,1
-103.0000,0.0000,0.0000,0.0000,321.9128,0.7500,2,10,5,289000.0000,1
-106.5000,0.0000,-0.5000,0.0000,2809.9739,1.0000,7,10,5,0.0000,1
-102.0000,0.0000,0.2500,0.0000,326.1071,0.9286,0,10,5,289000.0000,1
-103.0000,0.0000,0.2500,0.0000,326.1071,0.7500,3,10,5,289000.0000,1
-105.0833,0.0000,-0.4167,0.0000,2809.8340,1.0000,6,10,5,0.0000,1
-103.0000,0.0000,0.0000,0.0000,319.8157,0.9091,1,10,5,289000.0000,1
-105.6875,0.0000,-0.1875,0.0000,2807.5623,1.0000,6,10,5,0.0000,1
-106.0625,0.0000,-0.3125,0.0000,2805.9893,1.0000,10,10,5,0.0000,1
-103.0000,0.0000,0.0000,0.0000,324.0100,0.9333,2,10,5,289000.0000,1
-106.0000,0.0000,-0.5000,0.0000,2804.9409,1.0000,5,10,5,0.0000,1
-106.5000,0.0000,-0.5000,0.0000,2805.3606,1.0000,10,10,5,0.0000,1
-107.0625,0.0000,-0.5625,0.0000,2805.4653,1.0000,14,10,5,0.0000,1
-106.5500,0.0000,-0.3500,0.0000,2803.6829,1.0000,24,10,5,0.0000,1
-102.0000,0.0000,0.5000,0.0000,317.7185,0.9615,1,10,5,289000.0000,1
-103.0000,0.0000,0.0000,0.0000,317.7185,0.8000,3,10,5,289000.0000,1
-103.3333,0.2222,0.1667,0.0139,317.7185,0.6250,0,10,5,289000.0000,1
-102.5000,0.2500,0.2500,0.0000,316.6700,0.3333,1,10,5,289000.0000,1
-106.1250,0.0000,-0.6250,0.0000,2797.6008,1.0000,5,10,5,0.0000,1
-106.3000,0.0000,-0.5000,0.0000,2799.4883,1.0000,10,10,5,0.0000,1
-107.5000,0.0000,-0.5000,0.0000,2800.0476,1.0000,13,10,5,0.0000,1
-103.0000,0.0000,0.2500,0.0000,317.7185,0.9375,2,10,5,289000.0000,1
-103.0000,0.0000,0.2500,0.0000,315.6214,0.8750,4,10,5,289000.0000,1
-107.0625,0.0000,-0.5625,0.0000,2797.0764,1.0000,8,10,5,0.0000,1
-103.0000,0.0000,0.3333,0.0139,317.0194,0.7500,0,10,5,289000.0000,1
-103.6667,0.2222,0.1667,0.0139,316.3204,0.2500,0,10,5,289000.0000,1
-103.0000,0.0000,0.0833,0.0139,317.7185,0.2500,1,10,5,289000.0000,1
-106.0833,0.0000,-0.0833,0.0000,2796.5520,1.0000,5,10,5,0.0000,1
-105.9500,0.0000,-0.1500,0.0000,2796.1328,1.0000,10,10,5,0.0000,1
-106.4000,0.0000,-0.2000,0.0000,2794.4551,1.0000,15,10,5,0.0000,1
-103.5000,0.0000,-0.5000,0.0000,315.6214,0.9333,1,10,5,289000.0000,1
-103.1250,0.0156,-0.1250,0.0156,319.8157,0.7143,3,10,5,289000.0000,1
-103.5000,0.0000,-0.5000,0.0000,315.6214,0.8333,0,10,5,289000.0000,1
-102.2500,0.0000,-0.2500,0.0000,317.7185,0.8000,3,10,5,289000.0000,1
-106.1875,0.0000,-0.4375,0.0000,2795.5039,1.0000,7,10,5,0.0000,1
-104.0000,0.0000,0.2500,0.0000,317.7185,0.9286,0,10,5,289000.0000,1
-106.8750,0.0000,-0.6250,0.0000,2794.4551,1.0000,4,10,5,0.0000,1
-104.0000,0.0000,0.5000,0.0000,315.6214,0.8750,3,10,5,289000.0000,1
-107.0000,0.0000,-0.5000,0.0000,2793.4063,1.0000,7,10,5,0.0000,1
-103.0000,0.0000,0.0000,0.0000,315.6214,0.9000,2,10,5,289000.0000,1
-106.5500,0.0000,-0.5500,0.0000,2792.3579,1.0000,7,10,5,0.0000,1
-107.3125,0.0000,-0.5625,0.0000,2790.2607,1.0000,11,10,5,0.0000,1
-103.0000,0.0000,0.3750,0.0156,315.6214,0.8667,1,10,5,289000.0000,1
-107.0625,0.0000,-0.5625,0.0000,2789.7366,1.0000,5,10,5,0.0000,1
-106.8000,0.0000,-0.6000,0.0000,2789.8413,1.0000,10,10,5,0.0000,1
-103.0000,0.0000,0.1250,0.0156,317.7185,0.7143,2,10,5,289000.0000,1
-106.5500,0.0000,-0.3500,0.0000,2788.1636,1.0000,7,10,5,0.0000,1
-102.3333,0.2222,0.2500,0.0417,317.0194,0.7000,0,10,5,289000.0000,1
-103.6250,0.1406,-0.1250,0.0156,317.7185,0.3333,1,10,5,289000.0000,1
-107.1250,0.0000,-0.6250,0.0000,2787.6392,1.0000,5,10,5,0.0000,1
-101.0000,0.0000,0.0000,0.0000,317.7185,0.8889,1,10,5,289000.0000,1
-103.2500,0.1875,0.1875,0.0430,317.7185,0.3333,0,10,5,289000.0000,1
-103.6667,0.2222,0.2500,0.0417,317.0195,0.0000,0,10,5,289000.0000,1
-102.5000,0.2500,0.1250,0.0156,317.7185,0.6000,0,10,5,289000.0000,1
-102.1250,1.2656,0.0000,0.0625,317.7185,0.6000,2,10,5,289000.0000,1
-104.0000,0.0000,0.2500,0.0000,317.7185,0.8889,0,10,5,289000.0000,1
-104.0000,0.0000,0.2500,0.0000,317.7185,0.6667,2,10,5,289000.0000,1
-103.0000,0.0000,0.2500,0.0000,311.4271,0.9091,0,10,5,289000.0000,1
-103.0000,0.0000,0.5000,0.0000,315.6214,0.7500,3,10,5,289000.0000,1
-106.1667,0.0000,-0.5000,0.0000,2781.8721,1.0000,8,10,5,0.0000,1
-106.6250,0.0000,-0.3750,0.0000,2783.4448,1.0000,12,10,5,0.0000,1
-104.2500,0.0000,-0.2500,0.0000,2782.9207,1.0000,15,10,5,0.0000,1
-103.6250,0.1406,-0.1250,0.0156,315.6214,0.8889,0,10,5,289000.0000,1
-103.0000,0.0000,0.0000,0.0000,317.7185,0.8750,0,10,5,289000.0000,1
-102.6667,0.2222,0.0833,0.0139,317.0195,0.0000,0,10,5,289000.0000,1
-102.0000,1.0000,0.7500,0.0625,317.7185,0.7143,0,10,5,289000.0000,1
-103.5000,0.2500,0.6875,0.1367,319.2914,0.0000,0,10,5,289000.0000,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
-999.0,0.0,-999.0,0.0,0.0,1.0,0,10,5,0.0,1
